announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label
766,0,766,0,742,23,8,2,0,6,30,2,2.7063234112006165,11,13,8,32,6,2,1,0,12,7,66,0.014887004122136291,21,0,normal
724,6,724,2,711,13,3,9,0,9,30,5,3.3321671228829146,8,0,17,13,6,5,0,0,6,0,11,0.04598194707015238,1,5,normal
665,5,665,1,648,17,0,0,0,3,30,2,1.3634069175345118,1,0,0,0,0,0,0,0,8,3,18,0.21076830465272717,1,2,normal
679,17,679,0,653,26,1,33,11,22,30,3,3.1160380114650437,6,4,1,6,0,0,0,0,0,0,161,0.13766574531863832,2,4,normal
779,0,779,1,741,38,1,0,0,3,30,4,2.671997694227756,6,12,10,21,0,0,0,0,12,0,20,0.14151698346906272,10,0,normal
710,13,710,2,701,9,0,2,0,4,30,6,3.5594332191232203,10,12,13,4,6,6,0,0,13,6,143,0.1747973024424278,16,0,normal
645,3,645,1,629,16,1,1,0,4,30,2,2.6747836464216803,8,1,18,32,17,2,0,0,2,0,22,0.07320017942145021,5,1,normal
723,2,723,3,704,19,0,0,0,3,30,4,3.4998381202364444,16,0,3,31,0,1,0,0,7,16,24,0.1627007794379706,1,2,normal
741,3,741,0,727,14,1,0,0,5,30,3,1.49791878481035,2,11,0,0,0,0,0,0,0,14,19,0.12064938726691113,11,8,normal
603,6,603,0,588,15,2,0,0,5,30,6,3.8340939976940587,10,7,4,30,5,6,0,0,3,9,64,0.02629789706770355,5,0,normal
737,0,737,0,720,16,3,0,0,5,30,3,1.5610829162676634,6,27,4,9,13,5,0,0,0,2,17,0.13321462914152554,1,1,normal
625,1,625,1,612,12,1,0,0,3,30,3,3.9375536397245203,8,9,13,36,0,4,2,1,15,2,22,0.09364741138199127,1,0,normal
703,7,703,0,672,30,6,6,0,8,30,3,1.300479924417723,5,24,14,31,0,0,0,0,7,18,76,0.03484667834897502,22,3,normal
716,0,716,0,699,17,3,2,0,6,30,4,2.143775805699136,10,0,18,14,8,2,2,0,18,10,11,0.10419443952914997,11,2,normal
438,0,438,2,435,3,1,4,0,7,8,3,2.21097976840912,4,0,8,0,15,0,0,0,5,11,22,0.11748844983600167,0,0,normal
748,0,748,3,735,13,2,0,0,4,30,2,1.3480573064644075,8,0,0,0,9,4,2,0,2,17,23,0.05945775262188995,5,6,normal
635,0,635,0,622,12,0,0,0,5,30,4,3.403015967995148,6,19,15,29,0,0,0,0,3,8,7,0.157693635788394,0,0,normal
760,11,760,0,745,15,3,0,0,4,30,2,1.176531150812202,4,24,11,0,0,0,0,0,0,9,125,0.02284041869239159,10,8,normal
678,0,678,0,660,18,3,34,11,23,30,2,1.8227650572257073,9,2,10,3,0,2,0,1,15,16,9,0.08277580099270446,11,2,normal
666,3,666,0,646,19,0,0,0,4,30,7,3.558913635138823,13,5,0,22,2,2,1,0,2,0,27,0.028485416922462654,11,15,normal
689,1,689,1,679,10,2,0,0,3,30,5,3.11985548989614,12,0,8,0,15,0,1,1,1,0,50,0.16316026008389958,16,0,normal
774,0,774,5,759,15,0,0,0,4,30,5,2.7892426606147707,7,0,0,50,4,0,0,0,0,23,14,0.24271386268347098,0,0,normal
630,0,630,0,617,13,2,3,0,6,30,2,1.922043021483774,5,15,13,19,6,0,0,0,8,2,88,0.07403198607038519,12,1,normal
673,1,673,2,655,17,5,4,0,5,30,2,0.8075622535933868,1,11,0,0,0,0,0,0,12,8,61,0.09256294824503815,18,7,normal
693,2,693,1,678,15,1,0,0,4,30,3,1.8912126282113868,6,9,5,30,9,0,0,0,8,0,67,0.15095936651644326,2,4,normal
642,0,642,0,627,15,0,22,6,17,30,2,1.8416488859145113,8,0,0,0,1,3,1,1,4,4,171,0.055711708077354344,0,0,normal
685,0,685,11,656,28,1,4,1,2,30,3,2.69724579030011,5,23,18,26,4,0,0,0,7,4,54,0.225650009411165,1,0,normal
689,5,689,1,670,19,0,0,0,4,30,2,0.07418987531928534,4,4,7,15,0,0,0,0,9,11,27,0.24288516570163876,7,4,normal
682,1,682,1,672,10,2,134,59,75,30,4,0.9448402437276255,5,13,10,0,0,0,0,0,6,8,17,0.04365422660397505,5,7,normal
685,2,685,0,675,10,4,0,0,5,30,3,1.8568081561844425,5,0,3,15,2,0,0,0,2,4,1,0.08283516840722366,7,5,normal
384,0,384,0,359,25,3,3,0,6,16,3,1.3121054064410733,5,6,0,29,0,0,0,0,8,5,10,0.0007666369261897708,1,1,normal
668,0,668,1,646,22,3,14,2,12,30,5,2.300683724210236,7,11,5,38,0,0,0,0,7,0,16,0.10566317857483255,19,1,normal
712,0,712,0,638,74,1,2,0,6,30,2,1.473708188070888,7,12,7,0,5,9,3,0,1,12,50,0.05874738003163517,80,0,normal
685,0,685,1,663,22,4,2,0,5,30,4,2.28639426578529,6,10,12,17,0,0,0,0,15,6,11,0.08359320330266382,0,0,normal
259,0,259,0,96,162,1,0,0,4,30,6,1.7976733069312572,5,12,0,0,0,0,0,0,2,0,30,0.1939853662404598,5,4,normal
677,5,677,0,661,15,3,6,0,7,30,3,3.0294526947767197,5,0,4,13,0,0,0,0,1,0,22,0.07613439779658233,14,6,normal
729,0,729,1,719,10,0,5,0,7,30,3,1.7462198886229283,4,11,0,0,0,0,0,0,0,16,80,0.141620022793934,3,1,normal
266,0,266,0,100,166,1,6,0,7,30,4,2.139382380363962,5,8,9,16,0,0,0,0,13,5,45,0.051682494161142546,7,7,normal
581,0,581,7,566,14,0,3,1,2,30,2,3.6517483554023946,11,11,3,45,15,5,3,1,16,4,74,0.5325920666308963,1,0,normal
1000,1,1000,0,996,4,1,0,0,4,15,2,2.2095606020640424,1,10,21,0,0,0,0,0,6,9,18,0.11444395261218213,7,0,normal
630,1,630,1,617,13,1,0,0,4,30,3,0.30943048499588666,5,0,11,44,8,0,0,0,9,15,34,0.13212009610941464,4,1,normal
757,6,757,2,742,14,3,12,1,11,30,3,1.877290393786067,6,0,14,40,15,0,0,0,9,28,29,0.030680545440070216,0,1,normal
624,0,624,3,601,23,2,8,0,8,30,5,1.935723126843048,8,0,7,12,0,0,0,0,0,0,31,0.057129958081052715,11,7,normal
619,0,619,0,606,12,2,0,0,4,30,2,0.38781718717297786,6,16,11,20,10,4,0,0,11,4,35,0.31712822443062627,11,1,normal
658,1,658,0,639,19,2,2,0,6,30,2,1.7882025287511263,4,16,2,44,0,0,0,0,8,9,23,0.10989715996642577,1,8,normal
670,0,670,1,643,27,3,1,0,4,30,5,2.5830705446734075,7,16,0,0,0,0,0,0,4,4,62,0.3157635659668866,9,0,normal
656,0,656,1,629,27,4,0,0,4,30,3,1.8045917156353766,7,11,10,26,5,6,0,0,0,8,18,0.1290005546861464,76,1,normal
636,0,636,0,623,12,0,11,0,10,30,3,1.9398887388213923,4,0,14,26,0,0,0,0,16,10,20,0.08454802746118516,8,7,normal
749,5,749,1,722,26,2,7,0,8,30,4,2.0580158631218093,8,0,0,12,3,6,2,0,2,5,24,0.13054692077553806,0,6,normal
664,0,664,1,632,32,2,0,0,3,30,7,2.762246025152351,10,10,5,10,0,0,0,0,2,10,115,0.028364947263718344,30,19,normal
673,4,673,2,658,15,1,47,18,29,30,3,2.363968963014005,6,10,25,12,16,3,0,0,0,0,34,0.26103095944025,30,0,normal
652,0,652,1,635,17,2,4,0,6,30,4,2.12253605136093,6,7,13,25,3,0,0,0,9,2,15,0.16452566135666377,6,0,normal
660,2,660,1,644,16,0,3,0,5,30,4,0.40720267182010983,5,12,22,36,0,0,0,0,8,12,25,0.09437442559725354,5,0,normal
721,5,721,0,715,6,0,4,0,7,30,2,2.642605139948786,10,9,4,26,3,0,1,1,6,11,3,0.19078638027783187,1,0,normal
648,0,648,0,637,11,0,60,23,36,30,4,2.1891254284615003,7,10,6,0,1,0,0,0,2,16,29,0.16448889541695053,1,4,normal
620,3,620,0,606,13,4,0,0,5,30,2,2.1343293254057043,8,3,17,36,0,3,0,2,7,12,55,0.08951302241795121,6,10,normal
644,0,644,1,631,13,2,13,2,11,30,1,0.0,2,17,15,0,0,0,0,0,10,15,39,0.11741445766703591,7,3,normal
429,1,429,0,427,2,0,13,1,11,13,4,1.2972837307161251,3,4,8,11,0,0,0,0,1,6,27,0.1859644001552914,0,6,normal
661,4,661,0,636,25,1,0,0,3,30,2,1.5131492197690388,7,0,0,6,4,4,0,0,0,0,18,0.11707709705670127,1,0,normal
755,0,755,0,682,73,1,13,1,11,30,5,2.410501956792188,8,2,19,3,9,0,0,0,3,1,9,0.12626020279331687,23,4,normal
528,1,528,3,435,93,2,1,0,4,30,3,0.45335147132183273,6,5,30,30,0,3,0,0,7,13,58,0.027808897664585233,4,0,normal
644,0,644,0,631,13,2,4,0,6,30,4,2.976910838214579,8,17,0,0,7,6,0,0,5,13,45,0.023499378221786608,13,0,normal
724,8,724,0,606,118,1,3,0,6,30,2,3.328448793923218,8,8,21,31,15,0,0,1,0,16,8,0.006592754041679522,11,1,normal
641,0,641,0,626,15,0,0,0,4,30,3,1.6212888321277987,6,7,6,9,2,0,0,0,0,13,34,0.12362604935452026,22,6,normal
658,0,658,1,641,17,1,10,1,9,30,2,1.8324804795843601,3,0,7,0,0,0,0,0,6,9,45,0.15170546394027828,12,200,normal
569,0,569,0,560,9,0,7,0,8,30,6,1.3153054669796065,7,15,11,0,0,0,0,0,7,16,26,0.1320048267667577,12,0,normal
673,3,673,1,652,21,1,13,2,11,30,3,2.0844965535701308,7,3,0,0,9,3,3,0,1,9,106,0.04010099938753674,22,6,normal
569,0,569,0,559,9,0,4,0,7,30,3,3.8267762704936112,6,8,9,6,2,0,0,0,0,3,115,0.14164804707865847,13,0,normal
722,0,722,1,710,11,1,9,0,10,30,4,1.8547451320415147,7,22,0,3,12,0,0,0,3,7,41,0.11466336018834239,15,0,normal
677,0,677,1,648,29,4,0,0,4,30,3,2.563868493273872,13,13,13,26,9,0,0,1,1,17,11,0.7764705882352942,25,1,normal
353,0,353,2,353,0,2,0,0,4,11,6,1.8726861487454796,8,0,27,18,17,6,3,0,10,6,70,0.12882088094945449,10,4,normal
633,9,633,2,623,10,3,4,0,7,30,5,5.20304704466183,8,0,4,42,0,6,0,0,10,3,19,0.06878359894924943,2,1,normal
660,3,660,0,651,8,2,117,51,66,30,3,2.4585757134113395,8,8,8,23,0,1,1,0,19,14,25,0.044879569620474874,11,4,normal
743,0,743,1,732,11,2,0,0,4,30,2,1.1409384287612845,3,0,9,7,0,0,0,0,0,1,26,0.12972203495525486,1,4,normal
688,5,688,0,642,46,3,5,0,7,30,4,1.508009722489226,7,14,18,33,0,2,0,0,0,12,5,0.053958803209527645,3,9,normal
628,4,628,2,615,13,0,8,0,9,30,6,2.4342204369189715,10,9,13,9,17,1,0,0,7,16,14,0.7764705882352942,287,1,normal
685,0,685,1,643,42,1,5,0,6,30,2,1.3394309611415878,4,10,17,8,7,0,0,0,4,0,76,0.18848763746292913,3,4,normal
623,2,623,1,610,13,1,4,0,6,30,2,0.9233330892728401,4,2,5,15,0,0,0,0,5,5,74,0.1587471108082659,1,9,normal
646,0,646,0,629,17,0,0,0,5,30,4,1.5267082696655137,7,24,13,38,17,5,0,0,4,10,28,0.174362089229362,0,13,normal
658,3,658,0,644,13,4,9,0,9,30,2,2.306528610349669,4,33,0,30,0,0,0,0,4,11,43,0.11547508395610855,1,0,normal
668,3,668,2,652,16,1,19,5,14,30,5,3.467228411566132,7,6,15,30,4,0,0,0,4,12,15,0.026793924769369277,1,1,normal
705,5,705,0,680,25,5,0,0,5,30,2,2.6446868395722967,4,12,0,43,0,0,0,0,4,9,15,0.021830802393094897,1,4,normal
649,1,649,1,635,14,2,2,0,5,30,5,2.9136668601447155,6,9,7,0,0,0,0,0,0,5,27,0.06854145224360762,0,9,normal
527,11,527,0,525,2,2,3,0,6,20,4,2.3006069218430008,3,6,15,0,0,0,0,0,0,2,14,0.04541813183175797,1,5,normal
1485,0,1485,0,414,1022,0,2,0,6,13,2,1.6658854993937293,4,3,0,25,11,3,0,0,3,13,25,0.180035839025211,1,0,normal
634,1,634,1,621,12,1,0,0,5,30,5,0.5639559933546061,6,0,18,38,0,0,0,0,0,6,89,0.04552047427789933,1,11,normal
757,0,757,2,743,14,1,15,3,12,30,3,2.979769277492111,6,0,9,0,16,5,0,0,10,7,58,0.03617346858406074,8,6,normal
659,0,659,0,640,18,2,0,0,3,30,5,2.4759284035506894,8,12,21,15,0,3,0,0,0,4,32,0.1933660155748676,18,0,normal
723,1,723,2,712,11,0,10,1,9,30,3,0.7691211662119712,4,4,2,1,0,0,0,0,21,11,112,0.03170792585594085,10,6,normal
681,1,681,2,658,23,2,1,0,5,30,2,2.2098727780040344,3,0,0,0,0,0,0,0,2,20,7,0.08708653365855917,1,51,normal
640,0,640,0,628,12,1,0,0,4,30,7,3.985095043742607,8,12,9,31,0,0,0,0,10,9,12,0.045405912929543005,4,3,normal
677,6,677,1,663,14,3,12,2,10,30,3,2.289019029309842,7,8,14,34,4,6,2,0,10,6,4,0.07415669861277108,33,0,normal
675,0,675,0,663,11,2,0,0,3,30,2,1.058931071235175,3,20,15,0,0,0,0,0,0,14,33,0.028451748327720083,82,2,normal
1060,0,1060,1,663,397,2,0,0,4,30,1,2.3320500751699753,9,13,1,26,7,5,1,0,11,19,27,0.13313711570251507,22,5,normal
637,1,637,1,612,25,12,3,0,6,30,5,3.413272607047036,8,0,0,0,8,0,0,0,17,7,38,0.24116761157385513,0,14,normal
627,0,627,0,617,10,0,0,0,5,30,2,2.410049953903125,2,0,7,0,0,0,0,0,20,9,14,0.14360643770543177,3,12,normal
607,2,607,1,594,13,1,1,0,4,30,3,2.0372237899621735,6,2,14,31,4,0,0,0,0,6,23,0.19440887699319304,1,122,normal
636,0,636,0,625,11,1,9,0,9,30,6,3.8869203925668905,11,3,13,0,12,3,4,0,8,4,19,0.17920519120022949,1,5,normal
666,1,666,0,633,32,2,15,2,13,30,3,2.3789693350408703,6,17,22,6,3,0,0,0,11,3,16,0.1927990109882489,18,1,normal
583,0,583,4,556,26,0,1,0,3,30,3,3.3524600984548565,10,8,6,25,6,2,2,1,4,14,7,0.16233721435267606,25,0,normal
663,4,663,1,651,11,2,28,9,19,30,3,1.3149676321713435,3,18,0,0,0,0,0,0,3,2,84,0.022031276631085013,12,1,normal
687,4,687,0,670,17,3,4,0,6,30,1,1.6910540644029282,5,0,19,0,7,6,0,0,9,7,99,0.06662786259688738,0,2,normal
665,0,665,0,662,3,1,11,0,10,30,2,2.5349476527144184,4,17,11,23,1,0,0,0,8,22,20,0.07609120933762185,48,1,normal
728,0,728,0,716,11,1,0,0,3,30,7,2.937170765331537,10,15,12,4,0,0,0,0,14,2,39,0.20203937594904123,2,0,normal
578,0,578,0,574,3,0,122,52,69,30,2,0.35806513742218127,6,0,16,17,13,3,0,0,0,6,84,0.24403288639288626,11,0,normal
675,13,675,1,661,13,0,14,2,12,30,2,1.1358469064660321,5,20,20,7,9,4,0,0,4,5,63,0.0,4,0,normal
649,2,649,1,639,10,2,2,0,5,30,3,1.4837682044747298,5,9,9,6,15,0,0,0,0,5,61,0.018961709018997668,6,0,normal
948,0,948,0,822,124,2,9,0,9,30,2,1.090532673908026,5,13,20,0,14,5,0,0,9,4,58,0.1479878840256613,228,1,normal
721,0,721,0,706,14,4,7,0,8,30,3,1.7337793685328422,9,1,14,11,4,4,1,0,7,12,20,0.15013790082875986,4,0,normal
660,1,660,0,638,22,2,0,0,4,30,3,2.5882240857530854,6,20,4,33,13,0,0,0,10,4,48,0.06929137750786214,5,2,normal
476,0,476,0,461,14,2,4,0,6,8,5,0.8339020444402296,4,0,7,9,8,0,0,0,2,0,10,0.024109823430527515,17,0,normal
659,2,659,0,638,20,0,0,0,5,30,3,3.00820304316084,5,16,15,10,5,0,0,0,5,6,63,0.0,1,0,normal
656,5,656,1,641,15,2,0,0,4,30,4,0.40271429600380637,5,16,4,6,0,0,0,0,7,8,39,0.13671221862060226,1,1,normal
700,7,700,1,683,17,2,0,0,5,30,2,2.7177623212030166,5,0,17,0,22,0,0,0,8,0,8,0.09116891967499395,0,0,normal
693,13,693,0,679,14,0,4,0,7,30,3,1.0935587433142029,5,26,11,2,10,0,0,0,0,0,54,0.05615101282898337,18,4,normal
618,4,618,0,604,14,0,25,7,18,30,3,1.1918371458743655,4,11,13,0,0,0,0,0,5,0,14,0.038688198747037515,15,0,normal
657,2,657,0,635,22,2,5,0,7,30,6,1.8374509165500668,7,14,21,0,0,0,0,0,0,14,17,0.01649630709136079,1,3,normal
667,1,667,1,650,16,2,10,1,9,30,4,3.9603493252991404,3,0,0,0,0,0,0,0,8,2,20,0.072728761470909,6,17,normal
644,0,644,0,632,12,1,4,0,6,30,4,2.3880773719954718,7,27,10,24,11,0,0,0,11,12,112,0.13439180595865716,3,1,normal
568,0,568,0,558,10,1,11,1,10,18,4,3.6867035358713562,12,0,9,43,8,2,0,1,4,8,12,0.058118678330210276,1,0,normal
666,5,666,1,649,17,3,0,0,3,30,2,1.0809719574877332,6,18,8,22,3,3,0,0,12,10,69,0.06529574129130762,1,2,normal
639,0,639,0,628,11,0,13,1,11,30,3,6.0041866407096345,21,0,12,30,20,3,2,0,11,0,6,0.07280040783858409,7,1,normal
789,7,789,2,772,17,3,0,0,4,30,4,0.693585199444952,7,4,21,19,3,4,0,0,11,8,49,0.028382045954100352,13,2,normal
651,0,651,0,639,11,2,0,0,4,30,2,1.4998467461326603,3,15,4,0,0,0,0,0,0,6,124,0.09770468745924246,10,1,normal
389,0,389,0,367,22,3,10,0,10,18,1,1.1393952959621751,0,17,0,0,0,0,0,0,6,12,30,0.3884655339003737,1,0,normal
634,6,634,0,629,5,0,7,0,8,30,3,3.7145864136786315,11,0,20,11,10,0,0,0,12,6,27,0.11229325065069957,1,9,normal
600,6,600,0,594,6,0,3,0,6,30,4,1.8278590146707243,9,18,5,7,0,1,0,0,7,16,35,0.10058915266192978,11,0,normal
577,1,577,1,564,13,1,4,0,7,10,3,1.7037862708202454,5,18,11,7,17,2,0,0,15,16,17,0.06640410348434811,3,0,normal
579,0,579,0,575,4,0,0,0,5,30,2,1.2740284297952735,4,0,4,6,0,0,0,0,8,5,216,0.19186700478325303,1,3,normal
666,0,666,1,652,14,2,0,0,3,30,3,2.1726271084484647,6,22,0,35,7,3,0,0,3,12,20,0.29977926193549576,35,0,normal
774,0,774,1,761,13,3,0,0,4,30,4,3.2153212671312845,7,0,11,11,15,4,0,0,0,5,62,0.1006817829513827,2,0,normal
496,3,496,0,446,49,2,13,2,12,30,3,1.342423426418923,4,3,18,13,0,0,0,0,18,0,20,0.16871920606281532,0,0,normal
703,0,703,0,690,13,2,4,0,7,30,4,3.399003173458679,15,13,9,47,16,3,0,1,0,0,5,0.08472389864602192,13,1,normal
676,2,676,0,654,21,0,0,0,5,30,2,1.2750106137819086,3,1,0,26,0,0,0,0,0,6,22,0.14626753973595605,28,1,normal
662,0,662,0,651,11,1,258,117,135,30,2,1.5754665631418108,3,11,10,0,0,0,0,0,12,6,24,0.02342445815339874,1,4,normal
643,2,643,0,632,11,0,4,0,7,30,2,2.1462556915604436,13,11,3,30,0,9,0,1,9,8,64,0.09456712354077632,0,0,normal
882,13,882,0,881,0,1,0,0,5,11,4,2.9948774701371024,2,7,0,0,0,0,0,0,3,13,25,0.15980902042569423,0,4,normal
727,0,727,2,714,13,1,2,0,5,30,4,0.8352297614159434,8,16,9,10,0,8,0,0,17,22,14,0.08237087201931367,6,7,normal
704,0,704,2,686,18,3,6,0,7,30,2,4.169865956833972,8,7,14,11,6,4,3,1,5,0,94,0.22859295466844437,1,1,normal
768,11,768,1,723,45,1,17,4,13,30,3,1.8685918092636475,6,11,19,19,0,0,0,0,5,0,18,0.11398380392215515,0,0,normal
693,4,693,1,671,21,0,22,6,16,30,3,1.8424878971871743,8,19,24,22,0,4,0,1,8,0,31,0.25868757266731585,16,4,normal
682,14,682,0,637,44,0,7,0,8,30,2,1.2639932358189385,4,16,15,2,4,0,0,0,10,5,15,0.1872386664183995,9,1,normal
678,1,678,5,670,8,0,7,3,4,30,2,3.427516834419797,5,15,17,21,5,4,0,0,10,12,4,0.03460173306780386,8,0,normal
641,0,641,0,629,12,1,14,2,12,30,3,1.5815176606078292,6,0,0,24,0,0,0,0,6,6,13,0.281973657082097,0,0,normal
728,0,728,0,646,82,3,0,0,5,30,4,1.4605730081771915,5,13,23,9,0,0,0,0,10,12,61,0.04212543023586638,2,0,normal
730,5,730,1,714,16,0,8,0,8,30,3,2.84811387213924,11,1,20,13,0,6,2,1,0,4,12,0.10783183417553302,3,3,normal
693,13,693,0,679,14,0,8,0,9,30,2,1.6965807632251033,5,0,7,0,13,0,0,0,0,8,12,0.1454613888178251,0,0,normal
659,0,659,1,648,11,0,33,12,21,30,6,2.244468436476794,9,8,15,0,24,0,0,0,7,0,9,0.14107773093046863,0,1,normal
649,0,649,1,637,12,0,0,0,4,30,5,2.136588221842457,9,1,14,0,16,0,0,0,1,3,92,0.19498139867292213,1,0,normal
690,6,690,1,661,29,2,7,0,8,30,3,1.9307863871534063,6,16,22,26,3,3,0,0,4,11,5,0.07778410543664069,16,7,normal
663,0,663,1,649,14,2,7,0,8,30,3,1.057044564418601,5,16,8,23,0,0,0,0,4,18,147,0.012134850179547138,6,0,normal
602,4,602,0,588,14,3,18,4,14,30,5,2.487784547695079,8,0,3,42,6,0,0,0,6,7,77,0.18806424118070678,8,5,normal
746,0,746,2,735,11,0,19,6,13,30,2,1.048330606150572,5,2,6,16,5,2,0,0,15,10,9,0.06374825084702702,1,6,normal
662,11,662,1,649,13,0,5,0,7,30,3,2.664013580568275,11,0,17,16,6,3,2,0,0,0,38,0.21320191660638277,1,0,normal
604,28,604,0,595,9,0,0,0,4,30,2,1.165893873844798,3,5,0,0,0,0,0,0,3,0,40,0.031264654919411626,10,6,normal
671,0,671,0,660,10,0,0,0,5,30,2,0.0,2,13,0,0,0,0,0,0,3,9,65,0.0797145149228548,0,0,normal
639,5,639,3,626,12,0,0,0,4,30,3,1.168057829451561,5,7,17,28,0,0,0,0,0,17,26,0.07426171344043837,4,1,normal
647,0,647,3,624,23,2,2,0,5,30,3,2.1447152839025967,5,4,12,21,5,0,0,0,5,6,8,0.11629472412419355,6,2,normal
664,0,664,0,650,14,1,4,0,6,30,3,1.5414081935118622,7,20,10,2,22,1,0,0,8,10,44,0.05734134358952514,11,0,normal
679,12,679,2,667,11,0,9,1,8,30,2,2.415013801841627,6,0,0,21,10,8,0,0,12,19,37,0.1521225704853409,8,0,normal
1810,1,1810,0,1352,0,1,10,0,10,11,5,1.0312095248830646,4,22,0,31,15,0,0,0,0,10,76,0.21339322600538044,0,1,normal
651,2,651,1,639,12,1,135,59,76,30,5,6.09575731729854,16,4,4,0,5,3,1,1,0,12,23,0.3617590923348035,1,12,normal
296,1,296,0,251,44,0,0,0,4,25,2,0.19699136707402753,5,7,11,28,15,5,0,0,5,5,13,0.37009287142292835,1,2,normal
687,1,687,0,659,28,0,0,0,5,30,1,0.9542996810032593,6,4,5,9,8,8,1,0,2,5,31,0.10379346685761873,1,3,normal
747,0,747,0,727,19,0,3,0,6,30,3,2.78626004378949,11,22,17,0,12,6,1,1,11,16,58,0.16384039604705758,2,0,normal
640,4,640,1,630,10,2,5,0,7,29,3,1.8119612930543196,5,0,2,29,7,0,0,0,6,3,11,0.04550998878682745,23,0,normal
677,0,677,4,666,11,2,11,1,10,30,9,3.5399038447014304,11,9,5,34,10,0,0,0,8,15,20,0.05461240873697716,1,2,normal
651,0,651,0,643,8,0,4,0,7,30,2,4.06456767657934,1,13,0,0,0,0,0,0,0,0,44,0.25257856228303227,1,0,normal
591,0,591,1,579,12,0,7,0,8,30,2,1.5354700541284347,3,0,6,0,0,0,0,0,4,7,26,0.07734886859909611,2,3,normal
674,7,674,0,654,19,3,8,0,9,30,3,2.723467093077561,9,1,7,34,2,6,0,0,11,2,18,0.006670810774156801,1,0,normal
664,7,664,2,641,22,0,34,12,22,30,4,2.8859411398379406,9,7,4,7,0,5,1,0,8,11,51,0.10088831207113254,0,0,normal
830,8,830,0,819,11,1,2,0,6,30,5,2.1073787832255464,15,1,3,35,7,3,0,0,0,15,87,0.1037730518569923,12,5,normal
805,0,805,6,592,213,0,7,0,9,30,3,1.1893039871158817,5,2,13,0,19,0,0,0,4,13,9,0.149583949555904,1,4,normal
655,5,655,2,641,14,1,17,5,12,30,4,1.4098789201027049,6,6,13,35,1,0,0,0,22,18,18,0.26122971894860825,6,5,normal
788,9,788,0,782,6,2,0,0,5,23,3,3.749800232766558,9,15,12,31,5,0,1,2,13,0,31,0.15335902198857645,5,0,normal
616,0,616,0,604,12,2,9,0,8,30,3,3.8506278191185195,21,6,4,23,7,1,2,2,0,1,1,0.06064968998949363,8,0,normal
742,0,742,3,709,32,4,0,0,5,30,6,6.38,8,18,8,0,0,0,0,0,1,3,93,0.16611801397115955,0,3,normal
645,4,645,1,634,10,2,0,0,4,30,5,2.48629233407505,7,0,23,10,0,0,0,0,5,0,16,0.08432547782003871,7,7,normal
691,7,691,0,667,23,4,6,0,7,30,4,2.2382340636558222,6,0,0,30,14,0,0,0,4,21,20,0.03815332779737897,1,1,normal
691,13,691,0,677,13,0,0,0,5,30,2,0.997074006232766,4,25,25,0,6,0,0,0,9,10,226,0.17193555534554614,1,0,normal
734,0,734,3,724,10,2,0,0,4,30,3,3.6743010085886363,7,3,10,8,0,0,0,0,7,1,31,0.38906448052363346,15,1,normal
616,0,616,0,587,28,7,0,0,4,30,3,4.8748467150172425,21,0,8,21,3,0,3,1,6,0,21,0.022115538861097326,0,7,normal
607,3,607,3,595,12,1,3,0,4,30,2,2.193911321564293,9,0,17,0,2,10,2,0,6,11,81,0.028374623422259503,1,5,normal
660,3,660,1,648,12,0,5,0,6,30,4,2.4972975407073985,9,18,0,34,6,1,0,0,0,8,14,0.05447924992674639,334,3,normal
661,0,661,0,634,27,0,1,0,5,30,2,2.6463251909298813,11,6,21,31,7,0,2,2,10,0,25,0.00528525711341806,0,31,normal
640,0,640,0,625,15,0,0,0,5,30,3,1.243782364666624,4,6,25,0,0,0,0,0,8,22,27,0.2144315977321614,0,11,normal
641,0,641,1,630,10,0,2,0,5,30,8,1.8142074468846903,10,7,18,21,0,0,0,0,3,5,53,0.12343882884563412,1,1,normal
640,0,640,1,625,15,1,4,0,6,30,3,2.239845965204042,6,17,0,8,6,0,0,0,7,3,80,0.15987331328916643,5,12,normal
638,0,638,0,621,17,1,68,27,41,30,4,2.014365014793918,5,7,16,0,0,0,0,0,0,17,172,0.07326956200315665,18,64,normal
464,0,464,2,453,11,0,5,0,7,30,3,1.3671146621487895,3,28,23,0,0,0,0,0,5,10,10,0.06740552503889669,0,1,normal
482,1,482,2,448,34,2,11,1,11,16,6,1.0005841845349512,8,9,22,12,0,2,0,0,0,6,17,0.21855553971677905,9,4,normal
637,1,637,1,579,57,1,9,0,9,30,2,3.61129236586705,14,18,0,9,3,4,2,0,12,14,52,0.026813348989639482,2,0,normal
652,0,652,3,630,22,2,0,0,3,30,4,1.8291153691854407,3,16,0,0,0,0,0,0,7,7,11,0.24132769748527763,19,0,normal
634,0,634,0,620,14,0,1,0,5,30,4,1.485859969661866,7,8,24,32,11,0,0,0,0,12,56,0.4595092330685317,0,0,normal
673,2,673,0,651,21,0,0,0,5,30,2,1.100809870373567,5,4,10,2,14,0,0,0,10,2,68,0.1574281297762575,32,0,normal
