announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,timestamp,label,discovered_label,generation_method,log_transform_used,bgp_constraints_enforced
14,4,14,1,7,7,0,1,1,0,7,1,0,1,0,0,0,0,0,0,1,0,22,1,1,0.13074706074474063,0.29247716005962016,2024-01-07 22:29:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
14,4,14,1,2,12,0,1,1,0,12,2,2,1,0,2,0,0,0,0,1,0,21,0,1,1.6666914575603138,0.29969813687545677,2024-01-07 22:30:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
18,10,18,0,8,9,0,0,0,0,9,2,2,0,0,1,0,0,0,0,0,0,29,10,1,2.0,0.29270632466157004,2024-01-07 22:31:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,2,12,0,9,3,1,1,0,1,7,4,2,0,0,3,0,0,0,0,0,0,19,1,1,2.0,0.35424042693568963,2024-01-07 22:32:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
20,11,20,0,13,6,0,1,0,1,8,2,1,0,1,0,0,0,0,0,0,1,25,7,0,1.0,0.23674933845594526,2024-01-07 22:33:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,1,5,0,3,2,0,1,0,1,9,2,1,0,1,0,0,0,0,0,0,1,16,1,1,1.0,0.5,2024-01-07 22:34:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,0,7,1,6,1,0,1,1,0,9,1,0,1,0,0,0,0,0,0,1,0,14,0,0,0.0,0.3908515457867023,2024-01-07 22:35:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,1,8,0,5,3,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,3,1,0.0,0.24969331722287424,2024-01-07 22:36:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,0,7,0,2,5,1,2,0,2,4,4,3,0,1,1,1,0,0,0,0,1,8,0,0,1.938333041374024,0.40754269919575653,2024-01-07 22:37:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
11,0,11,0,10,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,0.1267502891110362,2024-01-07 22:38:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
44,7,44,0,34,10,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,36,3,2,0.0,0.17586431492352161,2024-01-07 22:39:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,2,6,0,2,4,0,1,0,1,8,2,2,0,0,1,0,0,0,0,0,0,17,1,1,2.0,0.5928002525364395,2024-01-07 22:40:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,0,7,0,7,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0.0,0.4961088357135587,2024-01-07 22:41:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
17,6,17,0,9,8,1,1,1,0,8,2,2,1,0,2,0,0,0,0,1,0,23,3,1,1.4153424148970668,0.29165269494720664,2024-01-07 22:42:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
16,0,16,0,12,4,1,1,0,1,7,3,2,0,1,1,0,0,0,0,0,1,18,3,0,1.4389525559171126,0.2947036464037677,2024-01-07 22:43:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,2,12,0,11,1,0,0,0,0,9,2,2,0,0,1,0,0,0,0,0,0,20,1,0,2.0,0.3579313675762546,2024-01-07 22:44:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
19,5,19,2,11,8,1,3,1,2,7,2,1,3,2,0,0,0,0,0,2,2,20,3,1,0.3660950204817022,0.2348028778058795,2024-01-07 22:45:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,0,9,1,3,6,1,1,1,0,9,3,2,1,1,1,0,0,0,0,1,1,15,0,0,1.2244745233525338,0.34388869531764876,2024-01-07 22:46:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,0,12,0,7,5,0,0,0,0,12,2,2,0,0,2,0,0,0,0,0,0,21,1,0,2.0,0.2883678622881613,2024-01-07 22:47:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,1,6,0,1,5,1,1,0,1,10,3,2,0,0,2,0,0,0,0,0,0,18,0,0,2.0,0.5124628281335533,2024-01-07 22:48:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,1,5,0,3,2,1,0,0,0,5,2,1,0,1,0,0,0,0,0,0,1,12,0,0,1.1490378252624114,0.5868049608294162,2024-01-07 22:49:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,2,9,1,4,4,0,1,1,0,14,1,0,1,0,0,0,0,0,0,1,0,21,0,1,0.0,0.371170318508714,2024-01-07 22:50:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,0,9,0,5,4,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,0.23719710050351003,2024-01-07 22:51:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,1,7,0,5,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,0.40894124246774466,2024-01-07 22:52:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,0,7,0,4,3,1,1,1,0,7,2,2,1,0,1,0,0,0,0,1,0,12,4,0,0.9162085917051264,0.3882434796834098,2024-01-07 22:53:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
11,1,11,2,9,2,1,2,2,0,7,1,0,3,0,0,0,0,0,0,2,0,13,3,0,0.016351314457318744,0.27952028164163484,2024-01-07 22:54:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,2,13,0,4,9,1,1,1,0,11,1,0,1,0,0,0,0,0,0,1,0,13,1,2,0.0,0.18869545379895045,2024-01-07 22:55:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,2,7,0,2,4,0,1,0,1,5,2,1,0,1,0,0,0,0,0,0,1,11,1,1,1.0333469407027245,0.4463835572202358,2024-01-07 22:56:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,0,8,1,3,5,0,1,1,0,7,2,2,1,0,1,0,0,0,0,1,0,12,0,0,0.9839692298626549,0.2883886155233569,2024-01-07 22:57:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
11,0,11,0,6,5,3,1,0,0,6,2,3,0,1,0,2,0,0,0,0,1,16,0,0,2.037668294061714,0.3364122709260915,2024-01-07 22:58:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,0,12,0,5,7,2,2,1,1,10,2,2,1,2,1,0,0,0,0,1,1,16,2,0,1.0,0.25942826589390255,2024-01-07 22:59:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,2,8,1,6,2,0,2,1,1,7,2,2,1,0,1,0,0,0,0,1,0,16,1,1,1.0,0.4379674190493611,2024-01-07 23:00:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,2,7,0,2,4,0,1,0,1,5,2,1,0,1,0,0,0,0,0,0,1,12,1,1,1.0,0.4159064926285723,2024-01-07 23:01:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,1,8,0,4,4,1,1,0,1,5,3,2,0,1,1,0,0,0,0,0,1,15,0,1,1.5,0.46018471569623026,2024-01-07 23:02:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,5,13,0,9,4,1,0,0,0,8,2,1,0,1,0,0,0,0,0,0,1,27,2,1,1.0,0.35534720550225773,2024-01-07 23:03:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,1,12,1,4,7,1,2,2,0,7,2,1,2,1,0,0,0,0,0,1,1,13,5,1,0.2176498860459474,0.21595392215909212,2024-01-07 23:04:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
4,0,4,0,3,1,0,1,0,1,7,2,4,0,0,0,0,1,0,0,0,0,11,1,0,4.0,0.592449079805518,2024-01-07 23:05:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,1,5,0,4,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0.0,0.5888205333586524,2024-01-07 23:06:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,1,5,0,3,2,0,1,0,1,9,2,1,0,1,0,0,0,0,0,0,1,17,0,1,1.0,0.5,2024-01-07 23:07:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,0,5,0,0,5,0,1,1,0,7,2,2,1,0,1,0,0,0,0,1,0,9,0,0,1.1356883177922792,0.34065477726393584,2024-01-07 23:08:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
38,0,38,0,36,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,23,3,0,0.0,0.18067776827268286,2024-01-07 23:09:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
18,3,18,0,15,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,36,3,2,0.0,0.3673768773404295,2024-01-07 23:10:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,0,9,0,2,7,0,3,0,3,6,2,1,0,3,0,0,0,0,0,0,3,11,1,0,0.9692451443925043,0.302526668260878,2024-01-07 23:11:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
15,0,15,1,8,6,0,1,0,1,9,2,2,0,2,1,0,0,0,0,0,1,16,0,0,1.3321885520963275,0.20800123743463067,2024-01-07 23:12:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
18,1,18,0,16,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,16,1,1,0.0,0.1989358629137918,2024-01-07 23:13:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,0,7,0,4,3,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,14,0,0,2.0,0.3841904401974208,2024-01-07 23:14:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
3,0,3,0,1,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,0.6915204949079641,2024-01-07 23:15:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
4,0,4,0,1,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0,0.8843576570140317,2024-01-07 23:16:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,0,8,0,6,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0,0.40709299140585703,2024-01-07 23:17:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,2,13,0,8,5,0,2,0,2,8,2,1,0,2,0,0,0,0,0,0,2,20,0,1,1.0,0.30145022895212925,2024-01-07 23:18:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,10,12,0,8,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,22,9,1,0.0,0.351925735114602,2024-01-07 23:19:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
4,0,4,0,3,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,15,2,0,0.0,0.782288940413963,2024-01-07 23:20:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
11,0,11,0,10,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,0.12455971249398809,2024-01-07 23:21:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
2,0,2,0,1,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0.7947134549924864,2024-01-07 23:22:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
18,0,18,0,13,5,1,0,0,0,7,2,1,0,1,0,0,0,0,0,0,1,18,1,0,1.0,0.17869138335494578,2024-01-07 23:23:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
14,1,14,0,4,10,2,1,1,0,6,2,2,1,1,2,0,0,0,0,1,1,14,3,1,1.4049501953151784,0.2530790173100175,2024-01-07 23:24:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
35,3,35,0,33,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,28,24,1,0.0,0.1690400603988282,2024-01-07 23:25:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
14,0,14,0,4,10,2,1,0,1,7,2,2,0,1,2,0,0,0,0,0,1,15,3,0,1.4507366838762346,0.23670580329835025,2024-01-07 23:26:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,0,10,0,8,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0.0,0.33357537967014833,2024-01-07 23:27:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,1,12,0,2,10,0,2,0,2,7,2,3,0,1,1,1,0,0,0,0,1,15,2,1,1.814987737928592,0.26805213004929734,2024-01-07 23:28:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,0,10,0,7,3,1,2,0,2,7,2,2,0,1,2,0,0,0,0,0,1,16,0,0,1.8165094076323531,0.3097776892150345,2024-01-07 23:29:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,2,13,1,8,5,0,2,1,1,7,3,1,1,2,0,0,0,0,0,1,1,18,0,0,0.6841654298700098,0.2575541323644069,2024-01-07 23:30:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,1,9,0,4,5,1,1,1,0,7,1,0,1,0,0,0,0,0,0,1,0,17,2,1,0.0,0.45050311109522967,2024-01-07 23:31:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
16,0,16,0,10,6,0,1,0,1,7,2,2,0,1,1,0,0,0,0,0,1,17,1,0,1.289865583067096,0.27115966648031264,2024-01-07 23:32:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
27,6,27,0,24,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,26,1,2,0.0,0.21312499995170217,2024-01-07 23:33:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,1,7,0,3,4,0,1,0,1,6,2,1,0,1,0,0,0,0,0,0,1,13,1,0,1.0,0.3513513513513513,2024-01-07 23:34:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
4,7,4,0,3,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,16,11,0,0.0,0.6414462974740054,2024-01-07 23:35:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,6,12,0,10,2,0,0,0,0,5,2,1,0,1,0,0,0,0,0,0,1,21,14,0,1.0,0.5511083471389513,2024-01-07 23:36:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,2,8,0,3,5,1,0,0,0,9,3,4,0,0,1,0,1,0,0,0,0,14,2,1,2.8339474785184637,0.35801735575757015,2024-01-07 23:37:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,0,6,1,4,2,0,1,1,0,13,2,2,1,0,1,0,0,0,0,1,0,9,0,0,0.9388953323803677,0.2302469686528236,2024-01-07 23:38:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
3,0,3,0,2,2,1,0,0,0,5,3,2,0,1,1,0,0,0,0,0,1,7,0,0,1.7496514730071626,0.5383542993868192,2024-01-07 23:39:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,9,10,0,5,5,0,1,0,1,9,2,1,0,1,0,0,0,0,0,0,1,18,14,2,0.8936627026517728,0.359086998188182,2024-01-07 23:40:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
4,2,4,0,3,1,1,1,0,1,5,4,3,0,1,1,1,0,0,0,0,1,6,0,1,1.9429300153451838,0.36533646725534463,2024-01-07 23:41:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
19,1,19,0,11,7,1,0,0,0,17,2,1,0,1,0,0,0,0,0,0,1,24,1,0,0.9705241300191885,0.27696216709441845,2024-01-07 23:42:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,1,10,0,6,4,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,23,1,1,2.0,0.4998004316745579,2024-01-07 23:43:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,2,6,0,2,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,14,2,1,0.0,0.561648172292459,2024-01-07 23:44:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,0,10,0,7,3,1,2,0,2,8,2,2,0,1,2,0,0,0,0,0,1,14,1,0,1.6749468961707135,0.2511828899291495,2024-01-07 23:45:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,7,6,0,1,5,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,13,11,0,2.0,0.519979811068587,2024-01-07 23:46:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,1,7,0,6,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,0.33236127942846805,2024-01-07 23:47:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
27,5,27,0,24,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,27,3,1,0.0,0.21516111411557787,2024-01-07 23:48:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,5,13,2,10,2,2,2,1,1,8,2,3,3,0,1,1,0,0,0,2,0,16,7,0,0.8475189813767039,0.3300084099646065,2024-01-07 23:49:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
18,1,18,0,8,10,1,1,1,0,10,2,2,1,0,1,0,0,0,0,1,0,30,2,1,1.3969479729342928,0.3038150526697313,2024-01-07 23:50:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,0,10,1,8,2,1,3,1,2,6,2,1,2,2,0,0,0,0,0,1,2,9,3,0,0.5758971892467679,0.28479243406876237,2024-01-07 23:51:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
14,6,14,0,9,5,1,0,0,0,7,2,1,0,1,0,0,0,0,0,0,1,18,1,2,0.7925197819601597,0.2689698262756273,2024-01-07 23:52:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,2,12,0,8,3,0,1,0,1,7,2,1,0,1,0,0,0,0,0,0,1,15,1,1,1.0,0.24202134898659783,2024-01-07 23:53:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,0,8,0,6,2,2,2,1,1,6,3,5,1,0,0,1,0,1,0,1,0,15,3,0,2.7794628624777364,0.434782675531565,2024-01-07 23:54:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
14,1,14,0,4,10,1,1,1,0,7,2,2,1,0,1,0,0,0,0,1,0,14,2,1,1.0494098051477825,0.2180361011509533,2024-01-07 23:55:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,9,12,0,8,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,23,8,1,0.0,0.34790987608457014,2024-01-07 23:56:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,0,8,0,5,3,0,0,0,0,7,2,3,0,0,1,0,1,0,0,0,0,14,1,0,2.7375294148787352,0.33674034440251366,2024-01-07 23:57:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,0,9,1,8,1,0,1,1,0,7,2,2,1,0,2,0,0,0,0,1,0,9,1,0,1.175086139593861,0.20217422014594635,2024-01-07 23:58:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,0,6,0,5,1,0,0,0,0,6,2,2,0,0,1,0,0,0,0,0,0,16,1,0,2.0,0.5973145129948247,2024-01-07 23:59:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
15,0,15,1,8,7,0,2,0,2,8,2,3,1,1,0,1,0,0,0,1,1,26,0,0,1.377276901557832,0.31865760339399773,2024-01-08 00:00:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
17,6,17,1,12,5,0,2,1,1,7,2,2,1,0,1,0,0,0,0,1,0,20,1,4,1.0991205104361574,0.2709113527787544,2024-01-08 00:01:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
16,2,16,0,14,2,0,4,0,4,6,2,1,0,4,0,0,0,0,0,0,4,19,1,0,1.054179329156236,0.3294145011883122,2024-01-08 00:02:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
15,2,15,0,11,4,1,0,0,0,8,2,1,0,1,0,0,0,0,0,0,1,21,0,1,1.0,0.33340085422985377,2024-01-08 00:03:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,3,13,0,6,7,0,0,0,0,9,2,2,0,0,1,0,0,0,0,0,0,15,1,2,2.0,0.25257642621701276,2024-01-08 00:04:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,2,10,0,6,4,1,2,1,1,13,2,1,1,1,0,0,0,0,0,1,1,17,5,1,0.6900157175629179,0.317686141782288,2024-01-08 00:05:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
3,1,3,0,2,1,0,1,0,1,6,2,1,0,1,0,0,0,0,0,0,1,11,0,0,1.0,0.6812124673057603,2024-01-08 00:06:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
16,5,16,1,11,5,0,2,1,1,8,2,2,1,0,1,0,0,0,0,1,0,18,1,4,1.0,0.23774109155861495,2024-01-08 00:07:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,4,13,0,9,4,1,0,0,0,8,2,1,0,1,0,0,0,0,0,0,1,29,2,1,1.0,0.365861126144567,2024-01-08 00:08:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,0,5,0,3,2,2,1,1,0,5,3,2,1,1,1,0,0,0,0,1,1,6,3,0,1.0,0.41212481023444647,2024-01-08 00:09:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
27,2,27,0,27,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0.09859423024193648,0.21612260823949203,2024-01-08 00:10:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
2,0,2,0,2,0,0,0,0,0,6,2,2,0,0,1,0,0,0,0,0,0,5,0,0,2.0,0.4449271705882872,2024-01-08 00:11:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,0,6,0,4,2,0,1,0,1,7,2,2,0,0,2,0,0,0,0,0,0,10,1,0,2.0,0.3406723793295316,2024-01-08 00:12:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,0,5,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.22515989943276915,2024-01-08 00:13:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,2,13,0,8,5,1,1,0,1,8,2,2,0,1,1,0,0,0,0,0,1,25,1,0,1.2649851705107102,0.3691487093726983,2024-01-08 00:14:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,3,7,0,7,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,16,2,0,0.0,0.39001380113943507,2024-01-08 00:15:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
22,3,22,0,20,2,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,26,2,1,0.0,0.19758614535075503,2024-01-08 00:16:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
4,0,4,0,0,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0.5628129382204583,2024-01-08 00:17:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
13,3,13,0,4,9,1,1,0,1,11,3,2,0,2,2,0,0,0,0,0,1,20,2,1,1.5860430162263133,0.29191311214416554,2024-01-08 00:18:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
7,0,7,0,3,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,16,2,0,0.0,0.47805355797222737,2024-01-08 00:19:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
11,0,11,0,7,4,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,20,2,0,0.0,0.3624713800308205,2024-01-08 00:20:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,1,9,1,4,5,0,1,1,0,6,2,2,1,0,1,0,0,0,0,1,0,16,0,0,0.9566459442992297,0.3550965034394086,2024-01-08 00:21:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,4,8,1,2,6,0,1,0,1,6,2,1,0,2,0,0,0,0,0,0,1,13,4,0,1.0,0.41257729145414723,2024-01-08 00:22:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
11,1,11,0,9,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0.0,0.256521923255989,2024-01-08 00:23:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
12,0,12,0,2,9,0,2,0,2,6,2,3,0,1,1,1,0,0,0,0,1,15,0,1,1.7618317080273054,0.30088554892326785,2024-01-08 00:24:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
8,0,8,0,4,3,1,1,1,0,7,2,2,1,0,1,0,0,0,0,1,0,11,4,0,1.0,0.3498146925580279,2024-01-08 00:25:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,0,10,0,5,5,3,0,0,0,5,2,1,0,3,0,0,0,0,0,0,3,14,3,0,1.1566384573445316,0.28446788023878367,2024-01-08 00:26:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
10,0,10,0,8,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0.26748053279080763,2024-01-08 00:27:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
5,1,5,0,3,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0,0.6038242090429844,2024-01-08 00:28:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
9,0,9,0,5,4,1,1,1,0,7,2,2,1,0,1,0,0,0,0,1,0,12,2,0,1.1050034574589105,0.3519025289306952,2024-01-08 00:29:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
18,0,18,0,13,5,1,0,0,0,7,2,1,0,1,0,0,0,0,0,0,1,17,1,0,1.0,0.17690880304515338,2024-01-08 00:30:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
11,0,11,0,6,4,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0,0.25861484547585994,2024-01-08 00:31:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
6,1,6,1,2,4,1,2,2,0,7,2,2,2,0,1,0,0,0,0,1,0,9,1,0,0.7865980311817664,0.282340536111028,2024-01-08 00:32:00,synthetic,likely_normal_synthetic,enhanced_kmeans_smote,True,True
