announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,timestamp,label,discovered_label,generation_method,log_transform_used,bgp_constraints_enforced
33,1,33,5,27,6,1,6,0,6,7,5,4,3,2,11,2,1,0,0,3,2,19,1,1,1.7703735421766036,0.1108018427139671,2024-01-06 23:59:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
28,1,28,4,16,12,0,3,0,3,9,2,2,3,4,4,0,0,0,0,2,3,15,0,0,1.0886220325182954,0.11120161842374648,2024-01-07 00:00:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
11,1,11,3,11,0,0,2,0,2,5,2,1,2,3,0,0,0,0,0,1,2,13,0,0,0.6128681731335712,0.3085130377185185,2024-01-07 00:01:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
23,8,23,0,19,4,1,1,0,1,6,3,3,0,1,0,1,0,0,0,0,1,17,1,3,1.9323790008481738,0.1817502792440402,2024-01-07 00:02:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
114,1,114,1,89,25,5,6,0,6,11,6,8,0,4,3,5,0,0,0,0,3,79,5,1,2.3576033895413158,0.11046521424020692,2024-01-07 00:03:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
31,3,31,1,20,11,3,5,1,4,12,5,3,0,6,4,3,0,0,0,0,3,14,2,2,1.7644735692708853,0.1172378039435832,2024-01-07 00:04:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
335,18,335,1,203,132,3,2,1,1,28,2,4,1,5,3,3,1,0,0,1,5,94,12,6,1.8170352540769232,0.05900158759754571,2024-01-07 00:05:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
114,0,114,0,106,8,1,8,1,7,28,2,5,1,2,4,0,1,1,0,1,2,74,13,0,2.0349040612452676,0.16272837910699964,2024-01-07 00:06:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
18,0,18,1,18,0,0,2,0,2,11,2,3,0,0,1,2,0,0,0,0,0,13,0,0,2.6737107313036255,0.10753167433473657,2024-01-07 00:07:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
31,0,31,1,18,13,3,1,1,0,9,3,3,1,2,3,2,0,0,0,1,2,22,7,0,1.653511994872447,0.1615754716684501,2024-01-07 00:08:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
32,8,32,0,23,9,4,8,1,7,7,4,2,1,10,7,0,0,0,0,1,8,7,2,4,1.3575384501155199,0.04510419011293214,2024-01-07 00:09:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
21,1,21,0,14,7,0,4,0,4,8,4,3,0,2,3,1,0,0,0,0,2,10,0,0,1.8666104353640451,0.102635943561642,2024-01-07 00:10:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
32,1,32,4,27,5,1,7,0,7,8,5,4,2,3,11,2,1,0,0,2,3,16,0,1,1.7584266466803147,0.10304871931238745,2024-01-07 00:11:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
610,1,610,1,585,25,3,4,1,3,28,4,6,1,1,2,2,0,1,1,1,1,81,2,0,2.9562950319661407,0.02963560458658,2024-01-07 00:12:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
19,0,19,0,11,7,4,1,0,1,6,4,3,0,1,3,2,0,0,0,0,1,15,1,0,2.1662877300658123,0.24198806077205787,2024-01-07 00:13:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
37,3,37,1,25,12,3,4,1,2,11,3,4,1,0,3,1,2,0,0,1,0,35,2,1,2.3796545520071524,0.1706448128554827,2024-01-07 00:14:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
17,4,17,1,10,7,0,1,1,0,9,1,0,1,0,0,0,0,0,0,1,0,28,0,4,0.0,0.27730315744515316,2024-01-07 00:15:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
113,3,113,1,107,6,0,7,1,6,28,2,3,1,4,2,0,0,0,0,1,4,68,11,4,1.3356379635239164,0.1394007801790403,2024-01-07 00:16:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
90,29,90,1,39,51,4,3,1,2,10,3,3,2,2,9,1,0,0,0,1,1,59,8,1,1.789683790122729,0.13716409032192667,2024-01-07 00:17:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
13,1,13,1,8,5,1,2,1,1,5,4,4,1,1,1,1,1,0,0,1,1,17,4,1,2.027780169257627,0.30496502580522267,2024-01-07 00:18:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
608,1,608,2,586,22,2,5,0,5,28,5,7,2,4,2,3,0,0,0,2,2,104,8,2,2.168012385024893,0.038931602302231694,2024-01-07 00:19:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
29,1,29,3,17,12,1,2,0,2,9,2,2,2,3,4,1,0,0,0,2,3,17,1,0,1.324277397705511,0.13156568001172683,2024-01-07 00:20:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
35,8,35,0,27,8,1,9,0,9,8,3,2,0,12,7,0,0,0,0,0,9,15,4,7,1.3661241750588007,0.07441087460547326,2024-01-07 00:21:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
24,2,24,3,18,6,4,3,0,3,13,4,3,2,5,2,4,0,0,0,2,4,20,1,1,1.6234265299703134,0.1591712733701562,2024-01-07 00:22:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
21,0,21,0,14,6,0,3,0,3,6,2,2,0,0,4,0,0,0,0,0,0,4,4,0,1.973748979995947,0.05899967971463377,2024-01-07 00:23:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
24,2,24,3,18,6,4,3,0,3,13,4,3,2,5,2,4,0,0,0,2,4,20,1,1,1.6227320413151562,0.15970523367650102,2024-01-07 00:24:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
41,1,41,5,22,19,8,8,1,7,8,4,4,3,7,12,1,2,0,0,3,6,8,2,1,1.6305681432149552,0.036717052768743826,2024-01-07 00:25:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
13,1,13,0,9,4,3,5,0,5,8,3,4,0,0,5,1,0,0,0,0,0,15,3,0,2.162426248549078,0.2192296817602613,2024-01-07 00:26:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
594,0,594,1,575,19,3,3,0,3,28,4,3,1,3,3,2,0,0,0,1,3,83,2,0,1.5129895709586239,0.03152911425825083,2024-01-07 00:27:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
41,1,41,0,34,7,1,3,0,3,11,3,4,0,2,2,0,1,0,0,0,2,25,7,1,2.275671638964793,0.11848719849905828,2024-01-07 00:28:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
25,0,25,0,13,12,3,1,0,1,11,3,4,0,0,0,3,3,0,0,0,0,20,2,0,3.3959095627824816,0.11574155038523676,2024-01-07 00:29:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
64,6,64,1,54,9,7,7,1,6,11,3,3,1,7,4,1,0,0,0,1,6,34,10,2,1.4398383020266805,0.1012486287762682,2024-01-07 00:30:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
31,1,31,2,25,6,1,8,0,7,10,4,3,1,4,11,1,0,0,0,1,4,14,1,1,1.681340592694105,0.09625703838310533,2024-01-07 00:31:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
63,12,63,3,54,9,5,8,1,7,13,3,4,2,6,5,3,1,0,0,2,5,43,5,5,1.7910112522293045,0.11008307351875918,2024-01-07 00:32:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
111,7,111,0,98,13,2,3,0,3,9,2,3,0,1,5,2,0,0,0,0,1,75,20,3,2.1624717307314674,0.14472845387155442,2024-01-07 00:33:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
589,0,589,3,572,17,2,4,1,3,28,4,2,3,3,2,0,0,0,0,2,2,77,2,0,0.9989922104584747,0.029255571407928543,2024-01-07 00:34:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
13,1,13,2,8,5,1,2,0,2,7,4,2,2,2,2,0,0,0,0,1,1,11,2,0,1.1208538136220094,0.17113561713184688,2024-01-07 00:35:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
97,21,97,1,38,59,6,2,1,1,10,3,3,2,4,6,4,0,0,0,1,4,68,12,2,1.821430157145356,0.14904435059502438,2024-01-07 00:36:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
39,2,39,3,25,14,3,13,1,12,10,3,3,1,3,15,2,1,0,0,1,2,17,1,1,1.9603444295466994,0.08352956719672767,2024-01-07 00:37:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
15,1,15,2,9,6,3,4,1,3,7,5,4,2,1,4,1,0,0,0,2,1,13,2,1,1.692484500519972,0.18879381893765218,2024-01-07 00:38:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
15,1,15,1,8,7,3,4,1,3,8,3,5,1,2,2,0,1,1,0,1,2,8,1,0,2.157319837524464,0.1107808015037559,2024-01-07 00:39:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
607,1,607,1,584,23,4,5,1,4,28,4,5,1,1,2,3,0,1,0,1,1,80,2,0,2.3840668306950317,0.029480315504141926,2024-01-07 00:40:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
118,4,118,2,99,19,4,5,0,5,11,4,7,2,1,6,3,2,0,0,2,1,68,2,2,2.452553979244758,0.1160153835175477,2024-01-07 00:41:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
18,0,18,0,10,8,1,1,0,1,8,3,3,0,1,2,1,0,0,0,0,1,19,2,0,2.0,0.20663152146454183,2024-01-07 00:42:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
20,1,20,2,8,11,2,5,0,5,10,5,8,1,1,2,1,1,2,1,0,0,19,3,1,3.8746919248821503,0.18653025002835777,2024-01-07 00:43:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
19,0,19,0,13,5,2,2,1,1,7,3,2,1,1,3,0,0,0,0,1,1,10,2,0,1.6899950708338816,0.1694615075759064,2024-01-07 00:44:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
53,3,53,5,29,24,7,11,1,10,9,4,3,4,9,10,0,1,0,0,4,6,15,2,2,1.2969427432869964,0.057116629334609835,2024-01-07 00:45:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
16,2,16,0,9,7,2,2,0,2,7,3,3,0,2,3,1,0,0,0,0,2,15,2,1,1.8863318335836288,0.20742728510013303,2024-01-07 00:46:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
594,0,594,1,575,19,3,3,0,3,28,4,3,1,3,3,2,0,0,0,1,3,85,2,0,1.5857628642866761,0.03201090931251895,2024-01-07 00:47:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
13,3,13,1,13,0,0,2,1,1,6,2,1,1,1,0,0,0,0,0,1,1,17,2,1,0.5122418372061405,0.29621900973710547,2024-01-07 00:48:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
339,15,339,1,206,132,2,1,1,0,27,2,4,1,5,5,2,1,0,0,1,5,97,12,6,1.7853995708772918,0.06117127537765039,2024-01-07 00:49:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
27,1,27,4,16,11,1,3,0,3,10,3,2,4,3,3,0,0,0,0,2,3,20,0,1,0.9793208382059431,0.1545721415072665,2024-01-07 00:50:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
26,4,26,1,19,7,2,5,1,4,11,6,3,1,1,3,3,0,0,0,1,1,15,2,0,1.9806482663728961,0.11623852767491155,2024-01-07 00:51:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
119,10,119,3,101,18,3,6,1,5,11,6,6,2,4,5,1,1,0,0,1,2,65,1,5,1.9025936303955282,0.10660132599908681,2024-01-07 00:52:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
25,3,25,3,14,11,0,3,1,2,9,2,2,3,3,3,0,0,0,0,2,2,17,0,1,0.935759215631981,0.1596530730661002,2024-01-07 00:53:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
42,1,42,5,22,20,9,8,1,7,8,4,4,3,8,14,0,3,0,0,3,7,8,1,0,1.7376681504073122,0.03568571401598888,2024-01-07 00:54:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
18,0,18,0,13,5,2,2,1,1,7,3,2,1,1,3,0,0,0,0,1,1,19,1,0,1.4189810904728388,0.24336011278430386,2024-01-07 00:55:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
60,5,60,2,54,6,4,8,1,7,13,3,4,1,6,3,3,1,0,0,1,5,31,8,3,1.8158220264826213,0.09345620888694595,2024-01-07 00:56:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
37,0,37,1,33,4,1,6,0,6,6,4,3,1,4,1,2,1,0,0,1,4,17,3,0,1.6280374673637052,0.11210681083452245,2024-01-07 00:57:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
23,8,23,0,19,4,1,1,0,1,6,3,3,0,1,1,1,0,0,0,0,1,17,1,3,1.8814718717557657,0.17581139439572988,2024-01-07 00:58:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
135,14,135,0,95,40,29,2,0,2,16,3,9,0,18,6,9,2,1,0,0,18,91,23,3,2.1201329250408496,0.12726241650175235,2024-01-07 00:59:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
37,1,37,3,27,10,2,12,1,10,10,3,3,1,1,14,1,0,0,0,1,1,19,1,1,1.9321183438826666,0.08966887746812285,2024-01-07 01:00:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
14,1,14,3,9,5,1,2,1,1,14,3,3,1,2,0,4,0,0,0,1,1,14,2,1,2.019469801953666,0.1660031078053764,2024-01-07 01:01:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
304,3,304,0,219,85,2,4,0,4,17,4,4,0,4,26,7,5,0,0,0,4,156,26,0,2.3419745148033053,0.1011506590752156,2024-01-07 01:02:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
126,6,126,0,98,28,4,6,1,5,17,4,5,1,3,4,4,2,2,0,1,2,63,4,2,2.5187841102536987,0.07431267743413525,2024-01-07 01:03:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
23,4,23,1,11,12,0,1,1,0,7,1,0,1,0,0,0,0,0,0,1,0,25,0,2,0.0,0.23383302128438752,2024-01-07 01:04:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
21,0,21,0,14,6,0,3,0,3,6,2,2,0,0,4,0,0,0,0,0,0,4,4,0,1.9924004217711226,0.04832868361139291,2024-01-07 01:05:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
18,1,18,1,9,9,1,2,0,2,9,4,3,0,1,3,1,0,0,0,0,1,15,3,0,1.961945889513254,0.15146462022914486,2024-01-07 01:06:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
9,2,9,0,5,4,0,1,0,1,13,2,2,0,0,1,0,0,0,0,0,0,18,1,1,2.1804937028932834,0.37706249365254285,2024-01-07 01:07:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
113,0,113,1,106,7,0,7,0,7,28,3,4,1,1,6,0,2,0,0,1,1,65,11,0,2.0898591598569634,0.1380318212208543,2024-01-07 01:08:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
14,0,14,2,7,7,2,2,1,1,7,3,2,1,3,1,0,0,0,0,1,1,16,6,0,1.0,0.2361905130043659,2024-01-07 01:09:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
607,1,607,1,584,23,4,5,1,4,28,4,5,1,1,2,3,0,1,0,1,1,80,2,0,2.3612101690892264,0.02948493683698178,2024-01-07 01:10:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
9,0,9,0,8,1,1,1,0,1,5,3,1,0,2,0,0,0,0,0,0,1,5,3,0,0.89417892512309,0.17385596973629286,2024-01-07 01:11:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
41,4,41,3,35,6,0,11,3,8,8,2,4,3,8,0,1,1,0,0,3,8,29,7,0,1.144356417344862,0.14298759771046968,2024-01-07 01:12:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
40,2,40,2,36,4,1,6,0,6,9,4,4,1,5,1,2,1,0,0,1,5,23,2,2,1.8447825500631936,0.11802393479957544,2024-01-07 01:13:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
39,4,39,0,26,13,3,2,1,1,13,3,4,1,0,4,0,1,0,0,1,0,25,5,0,2.0569730032966542,0.12350333658015292,2024-01-07 01:14:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
28,0,28,6,22,6,1,11,6,5,9,3,7,6,4,1,0,0,0,1,6,4,10,2,0,1.092806224317655,0.10528186834485015,2024-01-07 01:15:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
61,8,61,6,55,6,3,8,3,5,13,3,4,5,4,4,2,1,0,0,3,3,40,4,4,1.3096525046139633,0.11787316680210505,2024-01-07 01:16:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
17,2,17,0,9,8,1,2,0,2,8,3,3,0,1,2,1,0,0,0,0,1,16,2,0,2.110758692634416,0.17982854989700972,2024-01-07 01:17:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
609,1,609,1,584,25,3,4,1,3,28,4,6,1,1,2,2,0,1,1,1,1,81,2,0,2.8168440721524277,0.0295845010573621,2024-01-07 01:18:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
40,4,40,6,22,17,7,11,0,10,7,5,4,2,6,14,3,2,0,0,2,5,14,1,2,1.8645952949818658,0.08381198644671375,2024-01-07 01:19:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
20,5,20,0,11,8,1,0,0,0,8,2,1,0,0,1,0,0,0,0,0,0,27,3,2,1.2971807593258966,0.2594173694430364,2024-01-07 01:20:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
17,3,17,0,9,7,0,0,0,0,10,2,2,0,0,2,0,0,0,0,0,0,25,2,3,1.5960336705011524,0.3055830568521279,2024-01-07 01:21:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
19,1,19,0,9,10,2,2,0,2,11,4,3,0,1,2,2,0,0,0,0,1,22,2,0,2.1103933855457786,0.20710726142875985,2024-01-07 01:22:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
20,1,20,1,9,10,1,5,0,5,11,6,9,0,0,2,1,2,2,0,0,0,27,2,1,4.306565565822253,0.22786568646669153,2024-01-07 01:23:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
16,1,16,0,5,11,1,3,0,3,14,4,13,0,1,3,1,1,0,0,0,1,13,0,1,3.873788334679518,0.16429918029256557,2024-01-07 01:24:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
8,1,8,0,4,4,1,1,0,1,8,2,3,0,1,0,1,0,0,0,0,1,15,0,1,2.0,0.36200916661552146,2024-01-07 01:25:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
113,2,113,1,101,11,3,5,1,4,28,7,5,1,6,2,1,0,1,0,1,2,64,12,1,1.6686394541727625,0.14340957758177464,2024-01-07 01:26:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
13,1,13,2,8,5,1,2,0,2,7,4,2,2,2,2,0,0,0,0,1,1,12,3,0,1.208138646044974,0.18484670319408883,2024-01-07 01:27:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
112,1,112,2,105,7,0,6,0,6,28,3,4,2,2,4,0,2,0,0,1,1,63,11,0,1.8134587613277326,0.13710461424955311,2024-01-07 01:28:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
20,1,20,1,14,6,0,4,1,3,7,3,2,1,1,3,0,0,0,0,1,1,9,0,0,1.6466944815124755,0.09415161836444591,2024-01-07 01:29:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
126,7,126,0,98,28,3,6,1,5,18,4,5,1,4,4,4,1,2,0,1,2,64,3,2,2.3874488016580435,0.0752744359761254,2024-01-07 01:30:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
118,1,118,0,96,21,7,4,0,4,12,5,6,0,1,3,6,4,1,1,0,0,59,21,0,3.328959445928099,0.08958341945264503,2024-01-07 01:31:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
608,2,608,3,585,23,2,5,0,5,28,5,7,2,3,2,3,0,0,0,2,2,103,10,2,2.0662921332678366,0.03862069434725601,2024-01-07 01:32:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
18,1,18,0,9,9,1,2,0,2,8,3,3,0,0,2,1,0,0,0,0,0,18,2,0,2.207774950834755,0.16553877495635466,2024-01-07 01:33:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
11,2,11,3,11,0,0,2,0,2,5,2,1,2,3,0,0,0,0,0,1,2,17,0,0,0.5984273636098779,0.35347395778054147,2024-01-07 01:34:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
9,2,9,0,5,4,0,1,0,1,13,2,2,0,0,1,0,0,0,0,0,0,18,1,1,2.1592083399462405,0.37874201504449956,2024-01-07 01:35:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
87,24,87,1,32,55,7,2,1,1,10,2,3,2,3,9,1,0,0,0,1,3,58,7,3,1.673712496178045,0.13425290221929273,2024-01-07 01:36:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
37,4,37,2,24,13,2,3,2,1,9,4,4,1,0,2,3,1,0,0,1,0,23,0,1,2.4595096988062393,0.11220203444330692,2024-01-07 01:37:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
13,1,13,1,8,5,1,2,1,1,5,4,4,1,1,1,1,1,0,0,1,1,13,5,1,1.726469394778067,0.27160077822593304,2024-01-07 01:38:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
42,1,42,1,35,6,1,4,0,4,11,3,5,0,4,1,0,0,1,0,0,3,33,14,2,2.189723402917424,0.1541667090544006,2024-01-07 01:39:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
19,1,19,0,15,4,3,3,0,2,7,2,2,0,1,4,0,0,0,0,0,1,14,0,1,1.7244307695950845,0.15324771111735666,2024-01-07 01:40:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
9,1,9,0,4,5,1,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,14,1,1,2.0,0.3066562134199462,2024-01-07 01:41:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
12,2,12,0,6,6,2,4,0,4,9,5,3,0,3,2,1,0,0,0,0,1,9,0,1,1.7007256516183333,0.1377859860192883,2024-01-07 01:42:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
47,11,47,2,23,23,3,2,0,2,11,4,5,1,2,4,1,0,1,0,1,1,34,5,6,2.166415809282684,0.12953419335370836,2024-01-07 01:43:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
20,0,20,2,11,8,1,2,1,1,13,3,3,1,2,0,5,0,0,0,1,2,10,3,0,2.125,0.09764180875153378,2024-01-07 01:44:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
40,2,40,1,26,14,3,4,1,3,12,3,4,1,1,2,1,2,0,0,1,0,38,5,1,2.514673785743537,0.17768528393761088,2024-01-07 01:45:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
18,1,18,0,9,9,1,2,0,2,8,3,3,0,0,2,1,0,0,0,0,0,19,2,0,2.319445666523346,0.1828205916486271,2024-01-07 01:46:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
37,1,37,2,26,11,2,13,2,11,11,2,3,0,1,16,1,0,0,0,0,1,17,1,1,1.9591522558423202,0.07993419168741228,2024-01-07 01:47:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
113,0,113,1,106,7,0,6,0,6,28,3,4,1,1,5,0,2,0,0,1,1,63,11,0,2.001694542916253,0.13471995562512593,2024-01-07 01:48:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
320,20,320,2,197,123,8,3,2,1,26,2,4,2,7,10,6,3,1,0,2,7,88,10,7,1.856311226891862,0.05537107990275169,2024-01-07 01:49:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
63,11,63,3,55,8,5,8,1,7,13,3,4,2,6,5,3,1,0,0,2,5,45,5,5,1.7012265406176743,0.11341957634710208,2024-01-07 01:50:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
117,5,117,2,88,28,19,6,2,4,16,2,4,2,7,14,2,0,0,0,2,7,36,1,2,1.729039330270338,0.059543455337604106,2024-01-07 01:51:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
609,4,609,2,587,22,2,4,1,3,28,4,5,2,5,1,2,0,0,0,2,4,100,5,1,1.5643283067063236,0.037257033210608685,2024-01-07 01:52:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
327,22,327,1,197,130,2,1,1,0,28,2,4,1,3,5,1,1,0,0,1,3,109,15,4,2.0547784114862355,0.0649964674738104,2024-01-07 01:53:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
8,0,8,0,6,2,0,1,0,1,12,2,2,0,0,1,1,0,0,0,0,0,19,2,0,1.8853316926345374,0.4073062575495906,2024-01-07 01:54:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
11,1,11,0,6,5,0,1,0,1,13,2,3,0,0,1,1,0,0,0,0,0,20,1,0,3.1950266405783045,0.2789169574701779,2024-01-07 01:55:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
24,7,24,0,23,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,13,13,5,0.14776700083918515,0.09596729952178888,2024-01-07 01:56:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
38,6,38,0,25,12,3,2,1,1,12,4,5,1,0,5,0,1,0,1,1,0,24,6,0,2.2324091944137785,0.1349092778017901,2024-01-07 01:57:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
605,5,605,4,581,24,4,5,1,4,28,4,4,2,3,5,2,1,0,0,1,3,90,6,4,1.8034708222095188,0.03279051920654753,2024-01-07 01:58:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
54,3,54,5,29,24,7,11,1,10,9,4,3,4,9,10,0,1,0,0,4,6,15,2,2,1.2800902347570524,0.05834002479386052,2024-01-07 01:59:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
25,1,25,3,18,7,3,5,1,4,13,5,3,2,4,3,3,0,0,0,1,3,19,2,0,1.644277207089944,0.14314014908955136,2024-01-07 02:00:00,synthetic,likely_normal_synthetic,enhanced_borderline_smote,True,True
