announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,timestamp,label,discovered_label,generation_method,log_transform_used,bgp_constraints_enforced
26,0,26,2,19,6,0,7,2,5,9,2,2,1,5,2,0,0,0,0,1,5,14,4,0,1.1472273430393625,0.14806228240251024,2024-01-09 13:35:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
32,0,32,0,20,12,1,5,1,4,12,2,4,1,4,0,0,1,0,0,1,4,20,4,0,1.3331234446984521,0.11347195572753493,2024-01-09 13:36:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
26,0,26,2,19,6,0,7,2,5,9,2,2,1,5,2,0,0,0,0,1,5,15,5,0,1.1373414600999339,0.1531824679250699,2024-01-09 13:37:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
31,0,31,0,19,12,1,5,1,4,11,2,4,1,4,0,0,1,0,0,1,4,18,3,0,1.3266983323565196,0.10843909968592741,2024-01-09 13:38:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
29,2,29,2,22,7,0,8,1,7,7,2,2,2,6,1,0,0,0,0,2,6,18,1,1,0.8918252764049439,0.1369526902876055,2024-01-09 13:39:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
26,0,26,2,19,6,0,7,2,5,9,2,2,1,5,2,0,0,0,0,1,5,14,4,0,1.139816502004036,0.1519005719322932,2024-01-09 13:40:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
28,2,28,1,20,8,0,7,1,6,7,2,2,1,6,1,0,0,0,0,1,6,15,1,2,1.0125525314510646,0.1183735951598972,2024-01-09 13:41:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
25,3,25,0,16,9,0,5,0,5,8,3,2,0,4,2,0,0,0,0,0,4,10,1,2,1.3770334028990443,0.08296204513591693,2024-01-09 13:42:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
26,3,26,0,17,9,0,5,0,5,8,2,2,0,5,2,0,0,0,0,0,5,11,1,3,1.2236705859774335,0.0858839769976713,2024-01-09 13:43:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
26,3,26,0,17,9,0,5,0,5,8,2,2,0,5,2,0,0,0,0,0,5,10,1,3,1.2880371307887313,0.07815538610532975,2024-01-09 13:44:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
24,3,24,0,16,8,0,5,0,5,8,3,2,0,4,2,0,0,0,0,0,4,11,1,2,1.5112407129836947,0.09270020416919164,2024-01-09 13:45:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
26,0,26,2,19,7,0,7,2,5,9,2,2,1,5,2,0,0,0,0,1,5,14,4,1,1.1557247018962493,0.14366125377759084,2024-01-09 13:46:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
26,1,26,1,18,8,0,6,1,5,8,2,2,0,5,2,0,0,0,0,0,5,12,2,2,1.206916723157318,0.11714742109947077,2024-01-09 13:47:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
32,4,32,1,22,10,2,2,1,1,15,3,8,1,1,2,1,1,1,0,1,1,32,5,2,3.5,0.16935569119590207,2024-01-09 13:48:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,9,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.554617932099375,0.20201854397015667,2024-01-09 13:49:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,10,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.525876654545294,0.19647783346811273,2024-01-09 13:50:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
35,7,35,1,24,11,3,2,1,1,14,3,6,1,1,2,1,2,1,0,1,1,39,5,2,3.0342909993391247,0.19670108165978592,2024-01-09 13:51:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,8,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,35,6,3,3.5,0.1854517302822264,2024-01-09 13:52:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,9,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.5517740863689915,0.20147031065398346,2024-01-09 13:53:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,6,33,1,25,8,3,1,1,0,14,3,8,1,1,1,1,1,1,0,1,1,36,6,3,3.170542979191128,0.18328285573491127,2024-01-09 13:54:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
35,6,35,0,24,11,3,3,1,2,13,3,6,1,0,2,1,2,1,0,1,0,40,4,2,2.913349300746831,0.19805453255588648,2024-01-09 13:55:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,8,33,1,24,9,3,1,1,0,14,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.3444309275212376,0.18761426285470642,2024-01-09 13:56:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
31,1,31,0,20,10,1,2,0,2,14,2,8,0,0,2,1,1,1,0,0,0,30,4,1,3.5,0.15012271468060773,2024-01-09 13:57:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,6,33,1,25,8,3,1,1,0,14,3,8,1,1,1,1,1,1,0,1,1,36,6,3,3.151089999430991,0.1827982978581668,2024-01-09 13:58:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,10,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.545961268869358,0.20034972236746484,2024-01-09 13:59:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
30,4,30,0,21,9,3,2,1,1,12,4,9,1,1,1,1,1,1,1,1,1,37,9,2,3.818517062281358,0.25289271542367886,2024-01-09 14:00:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
35,8,35,1,24,11,3,1,1,0,14,3,7,1,1,2,1,2,1,0,1,1,30,6,2,2.964582771957292,0.16125854665048395,2024-01-09 14:01:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,10,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.438958276744356,0.19217247576453533,2024-01-09 14:02:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
30,0,30,0,19,10,0,3,0,3,14,2,8,0,0,3,0,0,0,0,0,0,27,3,0,3.5,0.13421098697528322,2024-01-09 14:03:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
35,5,35,0,24,11,3,3,1,2,13,3,6,1,0,2,1,2,1,0,1,0,41,4,2,2.833603550043385,0.19894696220592503,2024-01-09 14:04:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,5,33,1,25,8,3,1,1,0,14,3,8,1,1,1,1,1,1,0,1,1,36,6,3,3.101899692474469,0.18157300738908894,2024-01-09 14:05:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
30,0,30,0,20,10,0,3,0,3,14,2,8,0,0,3,0,0,0,0,0,0,28,3,0,3.5,0.1395790770512814,2024-01-09 14:06:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
30,0,30,0,19,10,0,3,0,3,14,2,8,0,0,3,0,0,0,0,0,0,27,3,0,3.5,0.1348901930232876,2024-01-09 14:07:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
32,8,32,1,22,10,3,1,1,0,14,3,8,1,1,1,2,2,2,0,1,1,36,7,3,3.6101609340831056,0.21272606014883852,2024-01-09 14:08:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,3,33,1,27,6,2,1,1,0,13,2,8,2,0,0,0,0,0,0,1,0,35,7,2,2.824879581937477,0.1746726621344052,2024-01-09 14:09:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
30,3,30,0,21,9,3,2,1,1,12,4,10,1,1,1,0,0,1,1,1,1,38,11,1,3.9155399633871326,0.2715966789508399,2024-01-09 14:10:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,10,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.5272013973387994,0.19673321586350803,2024-01-09 14:11:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
37,5,37,0,25,12,3,2,1,1,14,3,5,1,0,3,1,1,1,0,1,0,25,5,1,2.432083827232591,0.13119250418857836,2024-01-09 14:12:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
33,10,33,1,23,10,3,1,1,0,15,3,8,1,1,1,2,2,2,0,1,1,36,6,3,3.5314839408997885,0.1975587996963486,2024-01-09 14:13:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
35,5,35,0,24,11,3,3,1,2,13,3,6,1,0,2,1,2,1,0,1,0,41,4,2,2.806214545878449,0.19925347081843675,2024-01-09 14:14:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
31,1,31,0,20,10,1,2,0,2,14,2,8,0,0,2,1,1,1,0,0,0,30,4,1,3.5,0.15105313833648784,2024-01-09 14:15:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
31,6,31,1,21,10,3,1,1,0,14,3,9,1,1,1,1,1,2,0,1,1,37,8,2,3.683529344175485,0.22686993804543515,2024-01-09 14:16:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
36,4,36,0,24,12,3,4,1,3,12,3,4,1,0,3,0,2,0,0,1,0,44,3,1,2.4724145872327323,0.20298900503373146,2024-01-09 14:17:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,3,53,0,19,34,7,2,0,2,10,3,3,0,8,1,0,0,0,0,0,8,51,7,1,1.2823489567821433,0.1934802213648655,2024-01-09 14:18:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
39,3,39,0,19,20,15,0,0,0,15,2,4,0,13,0,1,1,0,0,0,13,19,2,4,1.3710029527189387,0.07625871228041083,2024-01-09 14:19:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
51,1,51,0,18,33,11,3,0,3,11,3,5,0,12,1,0,0,1,1,0,12,30,6,0,1.621919353558787,0.13563750210854358,2024-01-09 14:20:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
49,0,49,0,17,32,14,3,0,3,12,3,7,0,15,1,0,0,1,1,0,15,21,5,0,1.827051989430463,0.09947963255289224,2024-01-09 14:21:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,3,53,0,19,34,7,2,0,2,10,3,3,0,8,1,0,0,0,0,0,8,51,7,1,1.2746924975129899,0.1947844293529794,2024-01-09 14:22:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,0,50,0,17,32,12,3,0,3,12,3,6,0,13,1,0,0,1,1,0,13,27,5,0,1.686188766107752,0.12468979399815805,2024-01-09 14:23:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
51,1,51,0,18,33,10,3,0,3,11,3,5,0,11,1,0,0,1,1,0,11,35,6,0,1.5154472799042393,0.1537740485316093,2024-01-09 14:24:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
42,0,42,2,15,27,11,2,0,2,9,5,5,1,11,3,0,0,1,0,1,10,14,8,0,1.4807632713864285,0.08603652471540761,2024-01-09 14:25:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
47,0,47,0,17,30,13,3,0,3,11,3,7,0,14,1,0,0,1,1,0,14,19,6,0,1.7465507631119768,0.0949325791317519,2024-01-09 14:26:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
46,0,46,1,16,30,13,3,0,3,11,4,6,0,13,2,0,0,1,1,0,13,18,6,0,1.7042087575049936,0.0935153687749687,2024-01-09 14:27:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
44,1,44,0,18,26,14,2,0,2,13,3,6,0,14,1,0,0,1,1,0,14,20,3,2,1.6187136911614757,0.08775931643046707,2024-01-09 14:28:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
49,1,49,0,18,31,13,2,0,2,11,3,6,0,14,1,0,0,1,1,0,14,25,4,2,1.6520322476286766,0.11516161192442077,2024-01-09 14:29:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
45,0,45,1,16,29,12,3,0,3,10,4,6,0,13,2,0,0,1,1,0,12,17,7,0,1.6381526340408548,0.09130443377176496,2024-01-09 14:30:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
49,0,49,0,17,32,14,3,0,3,12,3,7,0,15,1,0,0,1,1,0,15,21,5,0,1.8353948275339023,0.09927390261204543,2024-01-09 14:31:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,0,50,0,17,32,12,3,0,3,12,3,6,0,13,1,0,0,1,1,0,13,27,5,0,1.6937332220611019,0.12340466475310682,2024-01-09 14:32:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,3,53,0,19,34,7,2,0,2,10,3,3,0,8,1,0,0,0,0,0,8,53,7,1,1.2599438913634833,0.19729671986188707,2024-01-09 14:33:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
51,1,51,0,18,33,10,3,0,3,11,3,5,0,11,1,0,0,1,1,0,11,33,6,0,1.5529787808894056,0.14738089973135834,2024-01-09 14:34:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
52,1,52,1,16,36,10,3,0,3,9,4,5,1,11,2,2,1,0,0,1,10,13,2,1,1.8232643029286926,0.06473943193621323,2024-01-09 14:35:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
46,0,46,0,17,29,14,2,0,2,13,3,6,0,15,1,0,0,1,1,0,15,21,4,1,1.7239236859398117,0.09264395934172227,2024-01-09 14:36:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,6,50,0,19,31,12,2,0,2,11,3,4,0,13,2,0,0,0,0,0,12,32,3,6,1.387678828618602,0.1388479962204506,2024-01-09 14:37:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,21,50,0,20,30,11,1,0,1,10,3,2,0,12,2,0,0,0,0,0,10,41,2,9,1.1428754158563768,0.16078267644278088,2024-01-09 14:38:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
44,0,44,1,16,28,12,2,0,2,10,4,6,1,12,2,0,0,1,0,1,11,16,7,0,1.5789254646877282,0.0893220676413245,2024-01-09 14:39:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
51,1,51,1,16,35,10,3,0,3,9,4,5,1,11,2,2,1,0,0,1,10,13,2,1,1.8235025425533644,0.06516165865368381,2024-01-09 14:40:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
49,0,49,0,17,32,14,3,0,3,12,3,6,0,15,1,0,0,1,1,0,14,23,5,1,1.764125235526573,0.10511794538822737,2024-01-09 14:41:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
44,1,44,0,18,26,14,2,0,2,13,3,6,0,14,1,0,0,1,1,0,14,20,4,2,1.63687609336292,0.0886025523735119,2024-01-09 14:42:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
53,3,53,0,19,34,6,2,0,2,10,3,3,0,7,1,0,0,0,0,0,7,54,7,1,1.2402449957976787,0.20065224701233514,2024-01-09 14:43:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
42,0,42,2,15,27,11,2,0,2,9,5,5,1,11,3,0,0,1,0,1,10,14,8,0,1.4732692326984214,0.08578569509384085,2024-01-09 14:44:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
43,1,43,0,18,25,15,1,0,1,14,2,5,0,14,0,1,1,0,0,0,14,20,3,2,1.5763232596407308,0.0857912323024419,2024-01-09 14:45:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,15,50,0,20,30,11,1,0,1,10,3,2,0,12,2,0,0,0,0,0,10,38,2,8,1.2103666471758432,0.15473538094105635,2024-01-09 14:46:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
50,0,50,0,17,33,13,3,0,3,11,3,7,0,14,1,0,0,1,1,0,14,19,4,0,1.8378735751189097,0.09063111578184906,2024-01-09 14:47:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
16,11,16,0,13,3,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,29,10,1,0.3418105953384748,0.3074997428753168,2024-01-09 14:48:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,9,14,0,10,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,27,8,0,0.7511164234978046,0.37025305599283576,2024-01-09 14:49:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
16,11,16,0,13,3,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,29,10,1,0.35443859489476337,0.3097860754265606,2024-01-09 14:50:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,12,15,0,11,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,30,9,0,0.9126003108948042,0.40685607046948896,2024-01-09 14:51:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
12,2,12,0,9,3,1,1,1,0,7,2,2,1,0,2,0,0,0,0,1,0,14,2,0,1.3145363650349795,0.2512252719471558,2024-01-09 14:52:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,2,13,0,9,4,0,1,0,1,9,2,2,0,0,1,0,0,0,0,0,0,19,2,1,1.7863320395904927,0.23577778533159535,2024-01-09 14:53:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,10,14,0,10,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,27,7,0,1.0669871882986302,0.3893027016378751,2024-01-09 14:54:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,3,14,0,10,3,1,1,1,0,9,2,0,1,1,0,0,0,0,0,1,0,20,5,1,0.3627234314279627,0.28221731112367154,2024-01-09 14:55:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
16,5,16,0,12,4,2,2,1,1,7,4,3,1,1,1,1,0,0,0,1,1,14,11,1,1.3795728202687356,0.22037864002671909,2024-01-09 14:56:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,10,14,0,10,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,27,7,0,1.0698152739431204,0.3877252583117262,2024-01-09 14:57:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,13,15,0,11,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,29,10,0,1.0466651538569884,0.401305360514155,2024-01-09 14:58:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,7,14,0,10,4,1,0,0,0,8,2,1,0,1,0,0,0,0,0,0,1,25,7,0,0.6482202339043002,0.3469299196849747,2024-01-09 14:59:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,11,15,0,11,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,29,8,0,1.135754341195232,0.3937111300454793,2024-01-09 15:00:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
16,6,16,0,12,4,2,1,0,0,7,4,2,1,1,1,1,0,0,0,1,1,18,11,1,1.2828558525521148,0.27294181459421224,2024-01-09 15:01:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,6,14,0,10,4,1,0,0,0,8,2,1,0,1,0,0,0,0,0,0,1,23,6,0,0.575885090426585,0.33053395383002593,2024-01-09 15:02:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
16,7,16,0,12,4,1,1,0,0,8,3,2,0,2,0,0,0,0,0,0,1,20,11,0,1.2312121690504527,0.3010088230550215,2024-01-09 15:03:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,5,13,0,10,3,1,1,1,0,7,2,2,1,1,1,0,0,0,0,1,0,20,4,0,1.1809544924470692,0.32573427199063476,2024-01-09 15:04:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,1,13,0,10,3,1,1,1,0,9,1,0,1,0,0,0,0,0,0,1,0,15,3,1,0.017947854057398516,0.20406818025301035,2024-01-09 15:05:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,3,13,0,9,3,1,1,1,0,7,2,2,1,0,2,0,0,0,0,1,0,16,3,0,1.2642118888003697,0.2792951464691271,2024-01-09 15:06:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
16,11,16,0,13,3,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,29,10,1,0.3705285050171493,0.3126991959960873,2024-01-09 15:07:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,7,14,0,10,4,1,0,0,0,8,2,1,0,1,0,0,0,0,0,0,1,24,7,0,0.6362943855206639,0.34422672738468385,2024-01-09 15:08:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,14,15,0,11,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,31,10,0,1.0135346765684825,0.41931091943865006,2024-01-09 15:09:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,14,15,0,11,4,1,0,0,0,8,3,1,0,2,0,0,0,0,0,0,1,32,10,0,0.8834723892812483,0.4055690360944295,2024-01-09 15:10:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,4,13,0,10,3,1,1,1,0,7,2,2,1,1,1,0,0,0,0,1,0,17,3,0,1.2436224168464611,0.29077949638119605,2024-01-09 15:11:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,8,14,0,10,4,1,0,0,0,8,3,1,0,1,1,0,0,0,0,0,1,23,6,0,1.123067976080641,0.35802208445279804,2024-01-09 15:12:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
16,9,16,0,12,4,1,1,0,0,8,3,2,0,2,0,0,0,0,0,0,1,23,11,0,1.1672187179213225,0.33578761133064655,2024-01-09 15:13:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
17,10,17,0,14,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,28,10,1,0.11102164140915083,0.2657147954270602,2024-01-09 15:14:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,5,14,0,10,4,1,0,0,0,8,3,1,0,1,0,0,0,0,0,0,1,23,4,0,1.484508890513771,0.30904795669366847,2024-01-09 15:15:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
17,4,17,0,13,4,2,2,1,1,7,4,3,1,1,1,1,0,0,0,1,1,12,12,1,1.4497885287065548,0.1822182155724376,2024-01-09 15:16:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
12,3,12,0,9,3,1,1,1,0,7,2,2,1,0,2,0,0,0,0,1,0,14,2,0,1.2955461701340665,0.261817580658554,2024-01-09 15:17:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,1,15,0,6,8,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,13,5,0,1.9465458055236304,0.18289411535403718,2024-01-09 15:18:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
11,0,11,0,4,7,0,0,0,0,7,2,2,0,0,2,0,0,0,0,0,0,9,0,0,2.0,0.1946922024203629,2024-01-09 15:19:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,1,15,0,6,8,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,13,5,0,1.969218046556977,0.17573189666053718,2024-01-09 15:20:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
12,1,12,0,4,8,1,1,1,0,8,2,2,1,0,2,0,0,0,0,1,0,15,4,1,1.3576625898351913,0.235905128899376,2024-01-09 15:21:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,0,13,0,5,8,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,11,2,0,2.0,0.18603462779582014,2024-01-09 15:22:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
11,1,11,0,4,6,1,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,16,2,1,2.0,0.2962066802541351,2024-01-09 15:23:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
11,1,11,0,5,6,1,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,16,2,1,2.0,0.2877119108879224,2024-01-09 15:24:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,0,13,0,5,7,0,0,0,0,7,2,2,0,0,2,0,0,0,0,0,0,11,1,0,2.0,0.18719213921535055,2024-01-09 15:25:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,1,14,0,6,7,1,0,0,0,7,3,2,0,1,2,0,0,0,0,0,1,10,4,1,1.7522180724657428,0.15916329320421116,2024-01-09 15:26:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
11,0,11,0,4,7,0,0,0,0,7,2,2,0,0,2,0,0,0,0,0,0,9,0,0,2.0,0.19477223725683518,2024-01-09 15:27:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
12,1,12,0,4,8,1,1,1,0,8,2,2,1,0,2,0,0,0,0,1,0,15,4,1,1.3817656728911731,0.23373537973973774,2024-01-09 15:28:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
13,1,13,0,5,8,1,1,1,0,8,2,2,1,0,2,0,0,0,0,1,0,14,4,1,1.5637826331606086,0.21735029133974942,2024-01-09 15:29:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
12,1,12,0,5,6,1,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,16,2,1,2.0,0.2801937675058167,2024-01-09 15:30:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,1,14,0,6,8,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,12,3,0,2.0,0.18242090021147064,2024-01-09 15:31:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
11,1,11,0,4,6,1,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,16,1,1,2.0,0.30672693525304207,2024-01-09 15:32:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,1,14,0,6,7,1,0,0,0,7,3,2,0,1,2,0,0,0,0,0,1,10,4,1,1.7469586667991694,0.15876172169587183,2024-01-09 15:33:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
12,1,12,0,4,8,1,1,1,0,8,2,2,1,0,2,0,0,0,0,1,0,15,4,1,1.4491674720010463,0.22766789880225405,2024-01-09 15:34:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,4,15,0,5,9,1,1,0,1,7,3,3,0,0,1,1,0,0,0,0,0,16,8,1,2.328926205143988,0.23298409999452868,2024-01-09 15:35:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,2,15,0,6,9,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,14,6,1,2.1496600130158074,0.20306232461718007,2024-01-09 15:36:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
14,1,14,0,6,8,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,12,3,0,2.0,0.18141137664119059,2024-01-09 15:37:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
15,1,15,0,6,8,0,0,0,0,7,2,2,0,0,1,0,0,0,0,0,0,13,4,0,2.0,0.1794344802886141,2024-01-09 15:38:00,synthetic,likely_normal_synthetic,enhanced_adasyn,True,True
