announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,rare_ases_avg,nadas,flaps,label
34,2,54,0,0,1,0,19,0,18,12,4,5.072538546145443,15,0,21,12,0,0,0,1,0,14,89,0.06275346284235113,0,1,anomaly
47,12,65,0,0,1,0,13,0,13,14,2,0.029657998538123564,0,0,0,0,0,0,0,0,0,2,21,0.05790522762995265,0,0,anomaly
29,2,61,0,0,11,0,7,0,8,14,2,2.5010567724656445,2,0,8,3,0,0,0,0,0,0,54,0.04852288309926818,0,0,anomaly
47,2,57,1,0,1,0,10,0,12,13,2,0.5592390458504548,1,0,13,0,0,0,0,0,0,16,3,0.04234577676766169,0,0,anomaly
19,2,49,0,0,1,0,4,0,5,11,2,0.0,0,0,0,0,0,0,0,0,0,6,38,0.007794864691483029,1,0,anomaly
36,9,54,0,0,1,0,22,0,22,13,3,4.194029878739297,2,0,11,0,0,0,0,0,0,13,31,0.008458009135922274,0,0,anomaly
45,10,54,0,0,1,0,9,0,11,10,2,2.602574711328721,2,0,14,0,0,0,0,0,0,0,21,0.016043329414219248,0,1,anomaly
30,4,58,0,0,1,0,25,0,25,13,4,1.5244222297062833,1,0,0,0,0,0,0,0,0,0,4,0.031999353769190365,1,0,anomaly
43,2,70,0,0,1,0,8,0,9,16,3,3.914752808976057,9,0,12,7,6,0,0,1,0,0,29,0.057748633958859055,7,0,anomaly
19,2,50,0,0,1,0,0,0,2,11,4,0.8188377816412726,3,0,0,4,0,0,0,0,0,12,91,0.031754265339496976,0,0,anomaly
48,2,56,1,0,1,0,12,0,13,14,5,3.9569200898893007,10,0,0,3,4,4,0,0,0,18,154,0.010588641066907285,0,0,anomaly
40,8,49,0,0,1,0,2,0,4,10,5,10.165914438197728,8,0,17,6,1,0,1,0,0,8,119,0.029531473193059446,0,0,anomaly
58,2,66,0,44,0,0,31,1,30,14,7,3.6493560655636115,14,0,0,6,0,3,0,1,0,9,75,0.039842446013778614,3,0,anomaly
18,2,49,0,0,1,0,9,0,10,13,3,2.5573771979485027,3,0,0,0,2,0,0,0,0,0,10,0.017145839875919763,2,0,anomaly
46,3,53,0,0,1,0,32,2,31,11,8,7.776371697241835,7,0,14,0,5,0,0,0,0,7,17,0.0629782828379463,0,0,anomaly
31,2,61,0,12,1,0,34,1,33,11,2,0.5201163045833284,0,0,0,0,0,0,0,0,0,0,18,0.025358104903542077,0,0,anomaly
46,3,53,0,0,1,0,19,1,19,11,7,6.215250011494147,17,0,3,2,2,0,1,0,0,0,13,0.041966364060249686,0,0,anomaly
36,2,53,0,0,1,0,15,9,7,17,3,0.0,2,0,3,0,0,0,0,0,0,5,24,0.0041915449470768485,0,0,anomaly
34,3,64,0,16,0,0,0,0,1,7,6,4.385631360794926,5,0,8,3,2,0,0,0,0,5,33,0.10402566368769298,0,0,anomaly
29,2,59,0,9,1,0,0,0,0,9,5,3.2003617513286358,2,0,2,0,0,0,0,0,0,0,28,0.0070099070016940105,0,0,anomaly
56,2,64,0,42,0,0,44,2,42,10,6,2.397195930036341,4,0,7,1,0,0,0,0,0,2,101,0.05667270786719545,0,0,anomaly
42,2,53,0,0,1,0,8,0,10,12,6,2.118504618105736,10,0,0,7,2,0,1,0,0,1,31,0.19994688983070869,75,0,anomaly
62,2,87,0,0,1,0,9,0,11,11,3,2.4237365750929385,2,0,9,0,0,0,0,0,0,6,1,0.04091208087677342,0,0,anomaly
34,2,58,0,0,1,0,5,0,7,19,2,0.6790907079655302,2,0,7,0,0,0,0,0,0,16,47,0.06416963115492538,1,0,anomaly
23,4,54,0,0,1,0,18,0,19,12,3,2.9256403834982097,6,0,21,1,0,2,0,2,0,16,16,0.09162973814760887,0,0,anomaly
34,2,54,0,0,1,0,4,0,5,16,7,1.7067875380343993,4,0,0,0,0,0,0,0,0,0,13,0.05384501335063733,3,0,anomaly
34,10,55,0,0,1,0,12,0,13,14,2,2.941396979956402,11,0,3,3,0,1,0,1,0,0,71,0.03442169607355356,0,0,anomaly
33,2,55,0,0,1,0,1,0,4,22,6,4.566901757540234,15,0,7,0,3,1,0,1,0,1,1,0.03785308303138382,0,0,anomaly
32,2,62,0,13,0,0,0,0,1,10,5,3.25376923960255,13,0,13,4,0,0,0,1,0,0,37,0.07015067908612566,0,0,anomaly
35,2,55,0,0,1,0,27,0,27,8,3,0.29100792958978694,3,0,0,0,3,0,0,0,0,3,108,0.04687680396692896,0,0,anomaly
40,3,57,0,0,1,0,0,2,0,14,5,1.311499971822507,5,0,6,0,4,0,0,0,0,0,2,0.06077433332887489,1,1,anomaly
22,2,50,0,0,1,0,44,2,42,11,5,0.32182492303252386,1,0,0,0,0,0,0,0,0,6,41,0.05918586717393098,0,0,anomaly
35,2,59,0,0,1,0,35,1,34,23,4,1.2659870262177386,7,0,2,2,1,0,0,0,0,6,36,0.026560976661454887,0,0,anomaly
30,2,62,0,10,2,0,2,0,4,12,5,4.836838863910376,13,0,14,0,3,0,0,0,0,0,25,0.033193355191969066,0,0,anomaly
20,2,50,0,0,1,0,18,0,19,16,1,0.41539632965797946,0,0,0,0,0,0,0,0,0,0,1,0.11253109893890888,1,0,anomaly
34,2,54,0,0,1,0,7,0,7,11,5,7.519025273601724,14,0,6,1,2,2,0,0,0,0,85,0.2915735294117653,0,0,anomaly
38,19,56,0,0,1,0,35,1,34,10,5,0.22741813957187196,4,0,0,0,0,0,0,0,0,0,122,0.02288463022499686,0,0,anomaly
36,6,59,0,18,0,0,29,0,29,8,5,4.1218510714765895,13,0,0,1,4,0,0,1,0,8,1015,0.05336244287847999,1,0,anomaly
33,2,54,0,0,1,0,12,0,13,11,3,2.268812679892312,5,0,14,1,3,2,0,0,0,5,13,0.05543501065636884,0,0,anomaly
28,2,60,0,0,10,0,20,0,21,13,5,0.0,1,0,0,0,0,0,0,0,0,0,33,0.05317394749603166,0,3,anomaly
42,2,53,0,0,1,0,18,0,19,12,4,0.9627018163588235,4,0,8,6,2,0,0,0,0,8,28,0.017474032783457712,0,0,anomaly
34,2,54,0,0,1,0,34,2,32,13,3,2.553296958881536,2,0,7,0,0,0,0,0,0,8,1,0.019488332416409824,0,0,anomaly
45,3,67,0,23,6,0,22,0,22,11,4,5.760624681350471,9,0,0,8,0,0,0,0,0,0,9,0.028939547733349655,0,0,anomaly
43,2,70,0,0,1,0,0,0,0,16,3,0.0,0,0,0,0,0,0,0,0,0,29,35,0.019530351139192267,0,0,anomaly
44,4,62,0,0,1,0,0,0,0,22,2,0.0,0,0,0,0,0,0,0,0,0,11,9,0.0862993158992601,3,0,anomaly
31,5,55,0,13,0,0,14,0,15,7,2,4.503826097007079,12,0,9,5,0,0,1,0,0,0,1,0.07262681214655485,51,0,anomaly
45,2,72,0,0,1,0,32,1,31,16,5,2.212937198696814,4,0,0,3,0,0,0,0,0,10,1,0.011882526979232085,35,0,anomaly
42,2,53,0,0,1,0,17,0,18,12,2,2.7001637393710007,5,0,2,6,2,3,1,0,0,0,79,0.04198793864703584,0,0,anomaly
28,4,55,0,0,1,0,84,6,78,10,2,0.6595408215706189,0,0,0,0,0,0,0,0,0,0,25,0.025752861795537305,0,0,anomaly
29,2,60,0,8,3,0,44,2,42,13,8,5.164504330464966,7,0,14,4,1,0,0,0,0,6,52,0.013206585902431931,1,0,anomaly
40,7,49,0,0,1,0,20,0,21,10,4,2.1208410969288156,5,0,6,0,0,0,1,0,0,8,34,0.021492187550973058,0,0,anomaly
34,2,54,0,0,1,0,88,7,81,10,3,2.98647064906488,3,0,13,2,0,0,0,0,0,11,118,0.017461978473798077,23,0,anomaly
57,10,69,1,0,1,0,0,0,1,12,4,5.181574205326263,8,0,11,2,5,2,2,0,0,0,27,0.01405385012970628,0,0,anomaly
36,2,63,0,0,1,0,0,0,2,23,3,1.9721125230716365,3,0,10,9,0,0,0,0,0,0,93,0.028884241837082866,39,0,anomaly
34,2,58,0,0,1,0,10,0,11,19,1,0.5984070329143978,0,0,0,0,0,0,0,0,0,12,70,0.004365302457900132,6,0,anomaly
44,11,59,0,0,1,0,0,0,1,17,4,1.4401083290277412,3,0,15,10,0,0,0,0,0,2,56,0.012135757553844115,0,0,anomaly
45,10,57,0,0,1,0,0,0,0,21,2,1.9167402649532699,2,0,2,6,0,0,0,0,0,11,37,0.018751391374386275,0,0,anomaly
34,4,62,0,0,1,0,2,0,4,19,2,3.262306207860801,2,0,0,3,0,0,0,0,0,5,61,0.0079736693458625,0,0,anomaly
21,2,51,0,0,1,0,43,2,41,17,3,2.2483885149734064,1,0,1,0,0,0,0,0,0,1,194,0.09727553020011277,0,0,anomaly
19,2,49,0,0,1,0,2,0,3,11,5,0.048469020238527616,1,0,0,0,0,0,0,0,0,0,40,0.038316205531411254,0,0,anomaly
60,2,68,0,46,0,0,38,1,37,12,4,0.3041358884458887,1,0,0,0,0,0,0,0,0,0,114,0.04199706263432782,5,0,anomaly
18,2,49,0,0,1,0,11,0,12,14,3,1.575133805695606,1,0,0,0,0,0,0,0,0,11,1,0.014617467318743613,0,0,anomaly
59,2,67,0,45,0,0,11,0,12,10,2,5.665634448332555,5,0,0,3,6,1,1,0,0,9,82,0.02978229862569227,0,0,anomaly
19,2,49,0,0,1,0,7,0,8,11,4,6.991467238730998,11,0,10,4,0,0,0,1,0,2,11,0.05172159453701029,0,0,anomaly
26,4,50,1,0,1,0,0,0,0,4,2,5.251725673216555,10,0,20,0,0,2,0,0,0,0,251,0.08015127079739122,0,0,anomaly
20,2,50,0,0,1,0,0,0,2,11,4,3.6556996938812434,6,0,0,1,0,3,1,0,0,1,13,0.019663394262766563,0,0,anomaly
19,2,51,0,0,1,0,0,0,1,10,1,0.0,0,0,0,0,0,0,0,0,0,0,25,0.06219439175144337,6,0,anomaly
34,2,55,0,0,1,0,19,0,20,24,4,1.7954875968762924,4,0,9,9,0,0,0,0,0,0,133,0.07883393760245941,7,0,anomaly
34,11,58,0,0,1,0,0,0,0,15,5,0.0,2,0,19,0,0,0,0,0,0,12,22,0.07357919404917838,0,0,anomaly
21,2,50,0,0,1,0,15,0,16,14,8,0.7490675145539012,4,0,0,0,0,0,0,0,0,0,5,0.06862338024231258,0,0,anomaly
51,5,58,0,0,1,0,11,0,12,19,5,2.8683613242398938,2,0,0,0,0,0,0,0,0,3,192,0.02462391421127853,57,0,anomaly
45,11,61,0,0,1,0,0,0,2,15,3,0.0,2,0,2,0,0,0,0,0,0,8,58,0.078589857264867,0,0,anomaly
32,4,59,0,0,1,0,4,0,6,14,4,3.3244346309936255,2,0,5,0,0,0,0,0,0,8,29,0.060646352376901455,0,0,anomaly
41,10,67,0,0,1,0,36,1,35,14,4,4.0267758541188226,12,0,29,16,0,0,1,0,0,0,65,0.019060019668108445,0,0,anomaly
29,2,61,0,0,12,0,18,0,19,14,2,2.2303204029965773,2,0,4,0,0,0,0,0,0,0,65,0.0,0,0,anomaly
38,3,67,0,0,1,0,18,0,19,27,6,0.007535202284365106,5,0,0,0,0,0,0,0,0,6,83,0.03666621732355287,0,0,anomaly
29,3,54,0,0,15,0,17,0,18,4,3,3.4852385035258258,9,0,0,3,1,1,0,1,0,13,66,0.03507683813409273,3,0,anomaly
35,3,55,0,0,1,0,11,3,9,12,4,0.7339346029662284,2,0,16,0,0,0,0,0,0,0,7,0.06615940281691228,0,0,anomaly
27,2,58,0,7,1,0,12,0,13,9,5,0.21583400184161006,1,0,0,0,0,0,0,0,0,20,256,0.053588061892309656,1,0,anomaly
35,2,58,0,0,1,0,5,0,7,24,3,0.0,1,0,0,0,0,0,0,0,0,0,42,0.04269980479193618,0,0,anomaly
45,3,54,0,0,1,0,0,0,0,11,3,1.1449796514385293,2,0,0,0,0,0,0,0,0,0,43,0.028130862638994954,30,0,anomaly
43,10,56,0,0,1,0,25,0,25,22,2,5.1424225676612005,11,0,0,0,0,0,0,1,0,0,235,0.05079967364161573,0,0,anomaly
34,2,55,0,0,1,0,58,3,54,22,5,5.734085775897299,3,0,0,0,0,0,0,0,0,0,19,0.057108542498699184,0,0,anomaly
38,2,65,0,0,1,0,16,0,17,19,6,0.0,4,0,0,0,0,0,0,0,0,2,88,0.02159252855500911,2,0,anomaly
32,3,57,0,1,13,0,14,0,15,6,1,1.0733063658844115,1,0,8,0,0,0,0,0,0,8,40,0.035180596017784574,3,0,anomaly
36,6,59,0,18,0,0,22,0,22,8,3,0.5360309537589867,4,0,9,1,0,2,0,0,0,18,72,0.057656056081861196,0,0,anomaly
47,2,56,0,0,1,0,13,0,14,13,4,8.086895505992963,4,0,10,0,5,1,0,0,0,12,68,0.08586723401730828,1,0,anomaly
43,2,54,0,0,1,0,41,1,39,12,2,7.425242060652103,12,0,2,0,3,1,0,0,0,4,60,0.002998263760443365,0,0,anomaly
18,2,49,0,0,1,0,23,0,23,11,6,2.6117058036204375,4,0,8,0,0,0,0,0,0,1,349,0.03385070290209363,30,0,anomaly
36,9,54,0,0,1,0,13,0,14,12,5,0.2251267375342061,1,0,0,0,0,0,0,0,0,14,72,0.0763755703292159,5,0,anomaly
31,2,63,0,0,16,0,22,0,22,13,4,1.5414888268816787,5,0,0,7,0,2,0,0,0,0,46,0.012492591717931364,0,0,anomaly
35,2,54,0,0,1,0,12,0,13,10,3,7.369824488144353,18,0,11,1,0,2,1,0,0,0,54,0.11443232568740039,0,0,anomaly
18,2,49,0,0,1,0,127,10,117,11,2,3.239402517980381,1,0,3,0,0,0,0,0,0,0,1,0.018809373717442207,0,0,anomaly
35,9,52,0,0,1,0,26,0,26,12,4,0.0,2,0,0,0,0,0,0,0,0,2,141,0.03518521729223921,9,1,anomaly
57,5,55,0,0,1,0,13,0,14,15,5,1.2198589131292332,5,0,0,0,3,0,0,0,0,1,29,0.037720361019692436,0,0,anomaly
42,11,66,0,0,1,0,0,0,0,14,1,4.997320702731114,10,0,0,5,2,3,0,0,0,0,47,0.054398294821907826,0,0,anomaly
30,2,61,0,9,3,0,15,0,16,14,5,2.239959372744091,7,0,4,4,0,0,1,1,0,7,53,0.03552370789721298,0,0,anomaly
57,2,65,0,41,1,0,8,0,10,15,3,0.8740842724447531,3,0,21,2,0,0,0,0,0,0,238,0.2448657888334683,30,0,anomaly
46,9,69,0,0,1,0,0,0,0,13,5,2.2203785443509845,4,0,4,1,0,0,0,0,0,0,11,0.09015995963714839,0,0,anomaly
44,11,59,0,0,1,0,32,1,31,18,2,1.8792349862710938,3,0,2,0,0,0,0,0,0,9,31,0.01774721451840319,2,0,anomaly
44,10,55,0,0,1,0,17,0,17,21,4,0.27022179578115635,4,0,5,0,1,0,0,0,0,0,13,0.06870697581282471,1,0,anomaly
45,11,62,0,0,1,0,7,0,9,15,2,2.2237428919458577,2,0,26,5,0,0,0,0,0,0,90,0.040079822963541324,0,0,anomaly
18,2,49,0,0,1,0,40,1,39,14,6,1.2494449739398341,2,0,0,0,0,0,0,0,0,0,30,0.015512186436054499,0,0,anomaly
34,2,55,0,0,1,0,12,0,12,21,5,0.9677030936047042,4,0,0,0,0,0,0,0,0,8,70,0.037727903447749865,4,0,anomaly
18,2,49,0,0,1,0,0,0,0,13,2,1.1291337116480984,1,0,2,0,0,0,0,0,0,9,71,0.0672994923092326,0,0,anomaly
34,2,55,0,0,1,0,0,0,2,9,1,1.2501238522748583,0,0,0,0,0,0,0,0,0,2,24,0.011840203100170605,3,0,anomaly
57,2,87,0,0,1,0,0,0,1,13,3,0.6352909065484145,0,0,0,0,0,0,0,0,0,18,0,0.011382762051630833,11,0,anomaly
38,3,67,0,0,1,0,22,0,22,28,5,1.9895773460612665,5,0,12,13,0,0,0,0,0,0,42,0.012490382793094024,5,0,anomaly
33,2,53,0,0,1,0,103,8,95,16,3,3.1777442067378736,10,0,0,6,0,2,0,0,0,5,46,0.014201895024036248,0,0,anomaly
44,11,59,0,0,1,0,0,0,0,17,6,1.4226019973306783,5,0,0,3,0,0,0,0,0,11,8,0.044931628058403776,0,0,anomaly
30,7,50,0,11,0,0,3,0,5,6,3,4.544587528422639,2,0,5,3,0,0,0,0,0,0,1,0.08273564714241026,0,0,anomaly
36,9,54,0,0,1,0,34,1,33,13,3,1.0311524711462443,2,0,4,3,0,0,0,0,0,17,854,0.01106736436956389,0,0,anomaly
32,2,62,0,10,4,0,0,0,0,13,2,3.5599845736745226,5,0,4,2,3,1,0,0,0,0,40,0.060712347335500946,0,0,anomaly
37,6,63,0,20,0,0,0,0,0,8,2,0.13673445947955587,2,0,0,0,0,0,0,0,0,8,16,0.018277212299941826,0,0,anomaly
35,2,54,0,0,1,0,30,1,29,9,3,1.4451277788159378,0,0,0,0,0,0,0,0,0,0,149,0.08135865117728891,0,0,anomaly
62,2,61,0,0,1,0,18,0,18,15,5,7.851807451619068,18,0,16,0,4,2,1,0,0,0,3,0.08719321599262361,0,0,anomaly
44,3,52,0,0,1,0,72,6,67,11,1,0.0751285542281801,1,0,9,0,0,0,0,0,0,3,101,0.04756290028021883,11,0,anomaly
36,2,53,0,0,1,0,26,9,16,17,2,5.047927769128014,11,0,0,2,0,2,1,0,0,15,32,0.00683112262043856,0,0,anomaly
22,2,48,0,0,1,0,13,0,15,18,4,3.7567907202108692,5,0,0,5,2,0,0,0,0,10,6,0.04839835944684381,0,0,anomaly
25,2,51,0,0,1,0,38,1,37,7,1,6.874614409708695,9,0,0,0,0,0,1,0,0,7,51,0.02829661205959033,8,0,anomaly
30,2,50,0,0,1,0,5,0,7,16,4,5.255291575878509,12,0,5,9,2,2,0,2,0,23,355,0.059482151721684494,0,0,anomaly
29,3,54,0,0,15,0,10,0,11,4,5,1.9364122516780053,5,0,0,8,0,1,0,0,0,0,41,0.036025303282075226,1,0,anomaly
43,2,53,0,0,1,0,61,3,58,12,6,4.058345884215025,11,0,0,0,4,2,0,0,0,22,311,0.1145864797717547,0,0,anomaly
36,2,64,0,0,1,0,102,7,95,24,6,0.0,3,0,0,0,0,0,0,0,0,0,31,0.0030032279846430496,1,0,anomaly
49,2,62,0,0,1,0,5,0,6,12,3,1.1667135054965454,0,0,0,0,0,0,0,0,0,3,30,0.0540827564852447,0,0,anomaly
47,5,61,0,0,1,0,24,0,24,20,2,1.9505507214004745,2,0,13,0,0,0,0,0,0,6,29,0.05964334828450735,5,0,anomaly
32,4,58,0,14,0,0,43,2,41,7,4,1.5397857376376407,7,0,4,1,5,3,0,1,0,6,29,0.07001260497164895,2,0,anomaly
68,2,70,0,0,1,0,21,0,22,13,5,0.13004798063357548,4,0,6,6,0,0,0,0,0,11,65,0.03165799186753175,0,0,anomaly
39,3,67,0,0,1,0,0,0,1,28,3,0.9965568949685244,2,0,0,0,0,0,0,0,0,0,92,0.21325325500019052,0,0,anomaly
22,2,49,0,0,1,0,9,0,11,14,8,4.073946709848206,7,0,0,0,0,0,0,0,0,9,87,0.017267566550469474,1,0,anomaly
53,3,49,0,38,0,0,16,0,17,33,6,5.991278254106012,18,0,14,6,0,1,0,0,0,0,13,0.022435068786346907,0,0,anomaly
21,2,52,0,0,1,0,0,0,0,8,2,0.0,1,0,10,0,0,0,0,0,0,0,85,0.07849109929306788,1,0,anomaly
34,2,54,0,0,1,0,1,0,2,13,4,0.0,2,0,24,0,0,0,0,0,0,0,236,0.017892867688345932,0,0,anomaly
38,7,47,1,0,1,0,8,0,10,10,5,7.774816661316505,18,0,10,10,1,0,0,0,0,2,113,0.02173595463082386,2,0,anomaly
35,2,54,0,0,1,0,0,0,0,8,6,3.2388824930728757,7,0,0,4,0,0,0,0,0,0,1,0.03336974697411313,0,0,anomaly
28,3,53,0,0,17,0,18,0,19,4,7,4.362872433118868,15,0,0,0,2,0,0,1,0,1,48,0.042625257000963715,0,1,anomaly
20,4,49,0,0,1,0,2,0,4,17,3,1.9607424251787653,1,0,11,0,0,0,0,0,0,11,34,0.035388567980829254,0,0,anomaly
31,3,52,0,0,1,0,15,2,14,7,3,1.5616571567636734,3,0,0,7,1,0,0,0,0,0,2,0.13542192127436392,0,0,anomaly
34,2,57,0,0,1,0,12,0,13,19,5,2.6149174145314675,12,0,12,6,4,0,0,1,0,7,76,0.1977142528592839,0,0,anomaly
34,2,54,0,0,1,0,8,0,8,12,2,2.24548141926876,2,0,0,0,0,0,0,0,0,17,20,0.04837022834698539,0,0,anomaly
46,2,61,0,0,1,0,12,0,14,11,5,0.0,2,0,0,0,0,0,0,0,0,30,67,0.05238908880641293,0,0,anomaly
35,6,58,0,17,0,0,21,0,21,8,5,0.939631439095767,1,0,0,0,0,0,0,0,0,0,121,0.08566069006206936,1,2,anomaly
43,11,61,0,0,1,0,11,0,12,15,3,5.545043088402767,12,0,12,5,4,1,1,0,0,0,14,0.029064244969496604,0,0,anomaly
18,2,49,0,0,1,0,4,0,6,12,6,1.6365698370418857,5,0,0,0,0,0,0,0,0,0,29,0.15323787188354995,1,0,anomaly
18,2,48,0,0,1,0,30,1,29,12,6,0.48889685355791745,3,0,0,0,0,0,0,0,0,0,93,0.014280330612058087,0,0,anomaly
31,2,51,0,0,1,0,14,0,15,15,6,3.3059423992121566,11,0,2,2,3,3,0,1,0,8,11,0.08080420246983755,0,0,anomaly
18,2,48,0,0,1,0,10,0,11,11,4,1.8096751098182804,4,0,3,3,0,0,0,0,0,14,0,0.04860271099568243,0,0,anomaly
34,2,57,0,0,1,0,0,0,0,25,3,1.2914094123488362,2,0,1,0,0,0,0,0,0,12,35,0.06830498159875255,0,0,anomaly
18,2,49,0,0,1,0,10,0,11,12,4,0.0,0,0,0,0,0,0,0,0,0,0,30,0.008000366911285547,0,1,anomaly
34,2,55,0,0,1,0,0,0,1,22,2,0.4760324038402963,0,0,0,0,0,0,0,0,0,14,52,0.020224453547943458,0,0,anomaly
25,2,53,0,4,1,0,14,0,15,23,2,2.735026752277429,3,0,0,7,5,0,0,0,0,16,65,0.01941378225013502,0,0,anomaly
27,2,58,0,7,1,0,0,0,0,9,5,0.7677824065023406,5,0,0,0,0,0,0,0,0,0,59,0.09629213146865091,0,0,anomaly
30,4,55,0,0,1,0,6,0,8,10,6,1.6864898461393985,4,0,1,0,0,0,0,0,0,20,13,0.01419810052643521,0,0,anomaly
40,3,66,0,14,10,0,0,0,0,9,2,1.0399100777286463,0,0,0,0,0,0,0,0,0,5,16,0.018630474744091914,0,0,anomaly
47,2,74,0,0,1,0,11,0,12,15,6,8.391500164887669,5,0,0,10,0,0,0,0,0,7,24,0.03375277183176283,0,0,anomaly
26,2,57,0,0,1,0,28,0,28,16,1,4.020060258455395,0,0,0,0,0,0,0,0,0,0,189,0.03326941994615702,3,0,anomaly
41,2,58,0,0,1,0,22,0,22,10,4,6.7268928822560845,12,0,2,0,1,0,2,0,0,0,12,0.03652579676611067,0,0,anomaly
28,2,58,0,7,3,0,2,0,4,16,4,1.0133294175086502,4,0,2,1,2,0,0,0,0,1,23,0.12637789696980287,0,0,anomaly
46,2,61,0,0,1,0,0,0,1,11,5,1.824114683387532,2,0,0,0,0,0,0,0,0,3,56,0.014971014900120694,0,0,anomaly
21,2,48,0,0,1,0,32,1,32,21,2,0.0,2,0,23,1,0,0,0,0,0,0,11,0.02043170633366717,0,0,anomaly
60,2,69,0,47,0,0,0,0,0,11,4,3.6268153903549925,3,0,29,2,0,0,0,0,0,0,10,0.008344255317189624,0,2,anomaly
19,2,49,0,0,1,0,20,1,19,11,3,2.859842704169707,4,0,0,6,3,0,0,0,0,8,49,0.0015634531605107763,3,0,anomaly
31,3,52,0,0,1,0,15,2,13,7,3,3.0667370893985324,3,0,16,2,5,0,0,0,0,0,12,0.05341003417014274,2,0,anomaly
20,2,50,0,0,1,0,11,0,11,13,4,1.94702687996486,2,0,2,5,0,0,0,0,0,0,74,0.014505961389378376,0,0,anomaly
27,3,53,0,0,16,0,20,0,21,4,3,2.4610294791297513,2,0,19,0,0,0,0,0,0,0,38,0.03902666621522384,0,0,anomaly
38,8,48,1,0,1,0,17,0,18,10,2,1.3254546385389694,0,0,0,0,0,0,0,0,0,2,6,0.02823095793366717,0,0,anomaly
33,2,61,0,0,1,0,15,0,16,20,5,1.5204247904294452,3,0,0,0,0,0,0,0,0,17,54,0.021618945819726898,0,0,anomaly
34,2,56,0,0,1,0,16,0,17,26,2,4.974106449846248,13,0,0,0,0,0,0,0,0,0,35,0.04750195411487861,1,0,anomaly
20,2,51,0,0,1,0,24,0,24,13,5,0.0,3,0,0,2,0,0,0,0,0,0,27,0.05209805504117887,84,0,anomaly
35,2,59,0,0,1,0,0,0,0,23,3,3.4823626443160967,7,0,5,2,7,2,0,0,0,0,17,0.04604575906743142,0,0,anomaly
21,4,51,0,0,1,0,24,0,24,14,3,2.6636140349474253,1,0,5,0,0,0,0,0,0,0,32,0.020760466386482046,7,0,anomaly
35,2,56,0,0,1,0,14,0,15,9,3,0.0,2,0,0,2,0,0,0,0,0,14,27,0.08315928250460838,0,0,anomaly
28,3,55,0,0,16,0,151,12,139,6,5,1.0818441266102146,0,0,0,0,0,0,0,0,0,27,6,0.03743555464183971,0,0,anomaly
33,3,63,0,15,0,0,28,0,28,8,4,1.7246826198833258,2,0,10,0,0,0,0,0,0,17,52,0.10837238348158587,0,0,anomaly
37,5,61,0,0,1,0,11,0,12,12,8,3.3271168161777336,12,0,0,5,4,0,1,0,0,0,58,0.04591619813909948,0,0,anomaly
34,2,55,0,0,1,0,55,3,52,21,3,0.8589472524629305,2,0,6,0,0,0,0,0,0,10,15,0.04631619476762126,2,0,anomaly
34,2,55,0,0,1,0,0,0,2,9,6,1.9010543934352184,3,0,16,0,0,0,0,0,0,12,1,0.037072994085920664,6,2,anomaly
35,8,51,0,0,1,0,53,3,50,12,2,0.0,0,0,0,0,0,0,0,0,0,4,41,0.018742309466698685,0,0,anomaly
23,2,51,0,3,1,0,21,0,21,27,4,1.6875789195412385,4,0,6,0,0,0,0,0,0,13,77,0.031695629693381605,0,0,anomaly
36,7,60,0,18,0,0,17,0,18,8,3,1.1316797328843975,5,0,0,8,0,1,3,0,0,0,20,0.04443562209197261,0,0,anomaly
45,3,55,0,0,1,0,24,1,23,11,6,1.922269739312944,5,0,0,11,0,0,0,0,0,20,17,0.012284436971663839,12,0,anomaly
37,2,54,0,0,1,0,12,0,13,9,5,0.0,1,0,0,0,0,0,0,0,0,1,78,0.059502909783429536,0,0,anomaly
35,2,54,0,0,1,0,18,0,18,10,6,2.7401860915191776,5,0,0,9,0,0,0,0,0,10,1,0.05349456245730657,0,0,anomaly
38,3,56,0,0,1,0,9,2,7,13,4,5.670289569956321,13,0,17,0,2,1,1,0,0,0,63,0.046485049191794296,7,1,anomaly
37,2,65,0,0,1,0,35,1,34,25,7,4.0198708186532475,6,0,0,0,0,0,0,0,0,0,92,0.03581308134142713,3,0,anomaly
21,2,51,0,0,1,0,0,0,2,17,2,2.9641428004027484,8,0,0,4,4,0,1,0,0,0,104,0.0475288008091612,6,0,anomaly
18,2,49,0,0,1,0,24,0,24,14,7,1.2448522100138704,6,0,7,0,0,0,0,0,0,5,1,0.023383979317663,0,0,anomaly
35,10,55,0,0,1,0,8,0,9,13,6,1.0669567905482988,3,0,0,0,0,0,0,0,0,3,11,0.02074980253908396,0,0,anomaly
30,4,58,0,0,1,0,0,0,0,12,2,6.171632629661284,1,0,8,0,0,0,0,0,0,6,220,0.10412853354846772,1,0,anomaly
35,3,55,0,0,1,0,23,3,20,11,4,1.7181126352850238,4,0,0,0,3,1,0,0,0,0,48,0.05914160476809743,16,0,anomaly
